,平均地価
26927,735600.0
26928,805000.0
26929,471800.0
26930,800000.0
26931,933000.0
26932,1119800.0
26933,590833.3333333334
26934,1436666.6666666667
26935,335000.0
26936,315000.0
26937,540250.0
26938,977400.0
26939,482000.0
26940,519000.0
26941,420750.0
26942,1331333.3333333333
26943,528400.0
26944,1291000.0
26945,4055142.857142857
26946,743400.0
26947,671333.3333333334
26948,459250.0
26949,395333.3333333333
26950,895500.0
26951,699500.0
26952,1107777.7777777778
26953,1520000.0
26954,
26955,407000.0
26956,288125.0
26957,1544500.0
26958,709000.0
26959,407000.0
26960,539666.6666666666
26961,1050000.0
26962,1030500.0
26963,
26964,896333.3333333334
26965,485500.0
26966,965333.3333333334
26967,570600.0
26968,583500.0
26969,742333.3333333334
26970,764714.2857142857
26971,506500.0
26972,661500.0
26973,821333.3333333334
26974,318000.0
26975,636600.0
26976,611500.0
26977,504666.6666666667
26978,877875.0
26979,472200.0
26980,520000.0
26981,685666.6666666666
26982,540000.0
26983,1914000.0
26984,686000.0
26985,1600000.0
26986,639000.0
26987,339200.0
26988,698666.6666666666
26989,472200.0
26990,539666.6666666666
26991,2198888.888888889
26992,605000.0
26993,1199200.0
26994,574333.3333333334
26995,1086571.4285714286
26996,1014000.0
26997,1950000.0
26998,267000.0
26999,771250.0
27000,607200.0
27001,1493333.3333333333
27002,332000.0
27003,9988222.222222222
27004,367166.6666666667
27005,622428.5714285715
27006,1240000.0
27007,4055142.857142857
27008,348000.0
27009,763000.0
27010,340500.0
27011,1580000.0
27012,1173333.3333333333
27013,639000.0
27014,624500.0
27015,348000.0
27016,332000.0
27017,534600.0
27018,458100.0
27019,855000.0
27020,639000.0
27021,2165000.0
27022,2231666.6666666665
27023,433500.0
27024,776571.4285714285
27025,472200.0
27026,1232750.0
27027,2501250.0
27028,524500.0
27029,1554000.0
27030,3407500.0
27031,4202000.0
27032,735000.0
27033,689500.0
27034,304000.0
27035,433500.0
27036,677500.0
27037,821285.7142857143
27038,
27039,1580000.0
27040,2501250.0
27041,336000.0
27042,640000.0
27043,436800.0
27044,247000.0
27045,605000.0
27046,465000.0
27047,571333.3333333334
27048,805000.0
27049,303000.0
27050,570200.0
27051,780600.0
27052,370000.0
27053,639000.0
27054,494666.6666666667
27055,1790000.0
27056,654000.0
27057,628000.0
27058,323600.0
27059,1830285.7142857143
27060,437000.0
27061,3751428.5714285714
27062,
27063,480600.0
27064,583500.0
27065,743400.0
27066,3050000.0
27067,680000.0
27068,1173333.3333333333
27069,474333.3333333333
27070,416875.0
27071,618000.0
27072,805000.0
27073,1558583.3333333333
27074,324500.0
27075,348000.0
27076,332000.0
27077,507166.6666666667
27078,606500.0
27079,283000.0
27080,306500.0
27081,
27082,309333.3333333333
27083,450000.0
27084,565285.7142857143
27085,534666.6666666666
27086,743400.0
27087,543888.8888888889
27088,540250.0
27089,680833.3333333334
27090,1830285.7142857143
27091,357500.0
27092,555750.0
27093,776571.4285714285
27094,1416000.0
27095,540250.0
27096,364666.6666666667
27097,622428.5714285715
27098,901600.0
27099,
27100,3151500.0
27101,702166.6666666666
27102,382500.0
27103,263000.0
27104,636600.0
27105,275666.6666666667
27106,5350000.0
27107,
27108,860500.0
27109,2440000.0
27110,511666.6666666667
27111,963000.0
27112,
27113,866166.6666666666
27114,370000.0
27115,1503000.0
27116,497857.1428571429
27117,1114800.0
27118,458100.0
27119,2198888.888888889
27120,2906666.6666666665
27121,1338500.0
27122,289000.0
27123,504000.0
27124,405600.0
27125,494666.6666666667
27126,322400.0
27127,
27128,475000.0
27129,1420000.0
27130,391000.0
27131,695000.0
27132,467500.0
27133,3026666.6666666665
27134,704500.0
27135,1408000.0
27136,670000.0
27137,
27138,
27139,893000.0
27140,3407500.0
27141,1702000.0
27142,589500.0
27143,658500.0
27144,452000.0
27145,534666.6666666666
27146,446750.0
27147,
27148,423000.0
27149,677500.0
27150,624000.0
27151,8162222.222222222
27152,668000.0
27153,367166.6666666667
27154,780000.0
27155,366000.0
27156,391000.0
27157,1085500.0
27158,1114800.0
27159,349500.0
27160,446000.0
27161,592000.0
27162,970000.0
27163,356000.0
27164,1645500.0
27165,992500.0
27166,1342500.0
27167,680833.3333333334
27168,685666.6666666666
27169,1342500.0
27170,965333.3333333334
27171,710000.0
27172,271000.0
27173,523000.0
27174,398833.3333333333
27175,611500.0
27176,676500.0
27177,348000.0
27178,680833.3333333334
27179,693400.0
27180,370500.0
27181,699000.0
27182,599000.0
27183,348666.6666666667
27184,654000.0
27185,2440000.0
27186,821285.7142857143
27187,2906666.6666666665
27188,322400.0
27189,577500.0
27190,367166.6666666667
27191,1420000.0
27192,639000.0
27193,458100.0
27194,318000.0
27195,
27196,458100.0
27197,420000.0
27198,1342500.0
27199,758500.0
27200,518500.0
27201,523000.0
27202,921333.3333333334
27203,1420000.0
27204,2216250.0
27205,2165000.0
27206,1251333.3333333333
27207,447600.0
27208,662833.3333333334
27209,1085500.0
27210,1457166.6666666667
27211,537000.0
27212,507166.6666666667
27213,292250.0
27214,879800.0
27215,534600.0
27216,448833.3333333333
27217,410000.0
27218,2440000.0
27219,592250.0
27220,409142.8571428572
27221,1251333.3333333333
27222,450000.0
27223,821333.3333333334
27224,511000.0
27225,702000.0
27226,530500.0
27227,988250.0
27228,393000.0
27229,1050000.0
27230,395333.3333333333
27231,1110500.0
27232,674000.0
27233,1140000.0
27234,977400.0
27235,699500.0
27236,921666.6666666666
27237,2440000.0
27238,1840000.0
27239,346000.0
27240,1513800.0
27241,2180000.0
27242,670000.0
27243,1457166.6666666667
27244,702166.6666666666
27245,601625.0
27246,855000.0
27247,763000.0
27248,309333.3333333333
27249,1580000.0
27250,590833.3333333334
27251,1187250.0
27252,535000.0
27253,1400000.0
27254,
27255,977400.0
27256,687000.0
27257,758500.0
27258,
27259,279000.0
27260,414714.28571428574
27261,709666.6666666666
27262,671200.0
27263,1199200.0
27264,565285.7142857143
27265,507166.6666666667
27266,574333.3333333334
27267,458100.0
27268,
27269,349500.0
27270,450000.0
27271,1580000.0
27272,1086571.4285714286
27273,677500.0
27274,637500.0
27275,1181000.0
27276,577500.0
27277,709000.0
27278,2501250.0
27279,1119800.0
27280,587000.0
27281,781666.6666666666
27282,644000.0
27283,662833.3333333334
27284,1513800.0
27285,348000.0
27286,3392000.0
27287,590833.3333333334
27288,879800.0
27289,
27290,467500.0
27291,1015857.1428571428
27292,633666.6666666666
27293,512000.0
27294,1505000.0
27295,471800.0
27296,601000.0
27297,563000.0
27298,453600.0
27299,357000.0
27300,685666.6666666666
27301,592000.0
27302,322400.0
27303,633666.6666666666
27304,416875.0
27305,1580000.0
27306,
27307,4055142.857142857
27308,1200000.0
27309,1580000.0
27310,1505000.0
27311,452000.0
27312,992500.0
27313,357000.0
27314,1408000.0
27315,1291000.0
27316,677500.0
27317,622428.5714285715
27318,879800.0
27319,1408000.0
27320,501666.6666666667
27321,686571.4285714285
27322,500000.0
27323,583500.0
27324,420750.0
27325,634000.0
27326,605000.0
27327,659000.0
27328,686571.4285714285
27329,540250.0
27330,
27331,607666.6666666666
27332,875500.0
27333,504000.0
27334,2070000.0
27335,4976000.0
27336,1980000.0
27337,528400.0
27338,351000.0
27339,601625.0
27340,631333.3333333334
27341,1187250.0
27342,1119800.0
27343,1518666.6666666667
27344,
27345,472200.0
27346,497857.1428571429
27347,409142.8571428572
27348,497857.1428571429
27349,2213333.333333333
27350,9988222.222222222
27351,624500.0
27352,611500.0
27353,3151500.0
27354,429666.6666666667
27355,1580000.0
27356,288000.0
27357,486500.0
27358,963000.0
27359,398833.3333333333
27360,624500.0
27361,748000.0
27362,497857.1428571429
27363,693400.0
27364,351000.0
27365,304000.0
27366,1070000.0
27367,1505000.0
27368,764714.2857142857
27369,540000.0
27370,660000.0
27371,223500.0
27372,393000.0
27373,639000.0
27374,534600.0
27375,1119800.0
27376,
27377,223500.0
27378,2198888.888888889
27379,610500.0
27380,523000.0
27381,1953666.6666666667
27382,854000.0
27383,782000.0
27384,391000.0
27385,895500.0
27386,351000.0
27387,
27388,1773333.3333333333
27389,
27390,677500.0
27391,534600.0
27392,356333.3333333333
27393,879800.0
27394,607200.0
27395,624500.0
27396,693400.0
27397,607333.3333333334
27398,2906666.6666666665
27399,776571.4285714285
27400,685000.0
27401,855000.0
27402,366000.0
27403,801000.0
27404,320500.0
27405,710000.0
27406,1580000.0
27407,3751428.5714285714
27408,1107777.7777777778
27409,459800.0
27410,230000.0
27411,346000.0
27412,1840000.0
27413,1107777.7777777778
27414,927000.0
27415,1436666.6666666667
27416,
27417,1400000.0
27418,4773333.333333333
27419,423000.0
27420,758500.0
27421,714400.0
27422,349500.0
27423,
27424,1110500.0
27425,579000.0
27426,523000.0
27427,1914000.0
27428,1173333.3333333333
27429,301250.0
27430,318000.0
27431,443500.0
27432,23714705.88235294
27433,490000.0
27434,414714.28571428574
27435,538500.0
27436,698666.6666666666
27437,289000.0
27438,1518666.6666666667
27439,486000.0
27440,800000.0
27441,2070000.0
27442,392000.0
27443,864500.0
27444,555750.0
27445,500000.0
27446,687000.0
27447,992500.0
27448,527000.0
27449,332000.0
27450,991000.0
27451,801000.0
27452,570200.0
27453,618000.0
27454,928500.0
27455,650500.0
27456,709000.0
27457,486500.0
27458,798000.0
27459,491333.3333333333
27460,1840000.0
27461,446750.0
27462,781666.6666666666
27463,761666.6666666666
27464,409142.8571428572
27465,1140000.0
27466,371000.0
27467,623333.3333333334
27468,235000.0
27469,2440000.0
27470,461000.0
27471,
27472,538000.0
27473,420000.0
27474,
27475,
27476,605500.0
27477,686571.4285714285
27478,518333.3333333333
27479,415500.0
27480,1070000.0
27481,527000.0
27482,1114800.0
27483,1544500.0
27484,767000.0
27485,241500.0
27486,356000.0
27487,988250.0
27488,1436666.6666666667
27489,420000.0
27490,529333.3333333334
27491,1554000.0
27492,605500.0
27493,
27494,280000.0
27495,1544500.0
27496,1758000.0
27497,
27498,3392000.0
27499,324500.0
27500,986500.0
27501,448833.3333333333
27502,855000.0
27503,1605000.0
27504,339200.0
27505,3751428.5714285714
27506,463666.6666666667
27507,1431000.0
27508,389666.6666666667
27509,511666.6666666667
27510,828000.0
27511,4202000.0
27512,607200.0
27513,698875.0
27514,685000.0
27515,821285.7142857143
27516,435000.0
27517,323600.0
27518,1554000.0
27519,1232750.0
27520,1520000.0
27521,445111.1111111111
27522,332000.0
27523,1251333.3333333333
27524,1181000.0
27525,686000.0
27526,599000.0
27527,433500.0
27528,709000.0
27529,583500.0
27530,1408000.0
27531,607666.6666666666
27532,1867500.0
27533,527000.0
27534,749666.6666666666
27535,595333.3333333334
27536,543600.0
27537,2345000.0
27538,389666.6666666667
27539,1415000.0
27540,782000.0
27541,1338500.0
27542,
27543,855000.0
27544,367166.6666666667
27545,687000.0
27546,742333.3333333334
27547,465000.0
27548,524500.0
27549,693400.0
27550,1450000.0
27551,
27552,552000.0
27553,1544500.0
27554,879800.0
27555,677500.0
27556,556000.0
27557,443500.0
27558,538500.0
27559,702166.6666666666
27560,1431000.0
27561,2216250.0
27562,742333.3333333334
27563,276500.0
27564,431333.3333333333
27565,988250.0
27566,2440000.0
27567,164000.0
27568,1331333.3333333333
27569,2440000.0
27570,320333.3333333333
27571,855000.0
27572,556000.0
27573,430500.0
27574,1331333.3333333333
27575,543888.8888888889
27576,
27577,406500.0
27578,543888.8888888889
27579,388200.0
27580,758500.0
27581,1014000.0
27582,516666.6666666667
27583,1233333.3333333333
27584,686571.4285714285
27585,241500.0
27586,3442222.222222222
27587,332000.0
27588,445111.1111111111
27589,896666.6666666666
27590,986500.0
27591,1400000.0
27592,497857.1428571429
27593,1181000.0
27594,573000.0
27595,1840000.0
27596,322400.0
27597,420750.0
27598,1580000.0
27599,516571.4285714286
27600,628333.3333333334
27601,474333.3333333333
27602,2995000.0
27603,828000.0
27604,504000.0
27605,1580000.0
27606,686571.4285714285
27607,
27608,
27609,602666.6666666666
27610,407000.0
27611,
27612,445111.1111111111
27613,
27614,539666.6666666666
27615,1790000.0
27616,2070000.0
27617,1466222.2222222222
27618,452000.0
27619,370000.0
27620,384000.0
27621,427000.0
27622,1240000.0
27623,2500000.0
27624,928500.0
27625,589500.0
27626,492000.0
27627,1199200.0
27628,674000.0
27629,640000.0
27630,4055142.857142857
27631,823000.0
27632,1503000.0
27633,640000.0
27634,970000.0
27635,888000.0
27636,9988222.222222222
27637,
27638,443000.0
27639,442750.0
27640,3442222.222222222
27641,1558583.3333333333
27642,595333.3333333334
27643,780600.0
27644,640000.0
27645,828000.0
27646,442857.1428571429
27647,438000.0
27648,2500000.0
27649,315000.0
27650,416800.0
27651,1073666.6666666667
27652,324750.0
27653,1953666.6666666667
27654,1382666.6666666667
27655,
27656,2198888.888888889
27657,607200.0
27658,
27659,285750.0
27660,671000.0
27661,491000.0
27662,1466222.2222222222
27663,626500.0
27664,1702000.0
27665,1623200.0
27666,555750.0
27667,534666.6666666666
27668,685666.6666666666
27669,2070000.0
27670,611500.0
27671,977400.0
27672,348000.0
27673,800000.0
27674,640000.0
27675,351333.3333333333
27676,3151500.0
27677,524666.6666666666
27678,416800.0
27679,1338500.0
27680,782500.0
27681,3151500.0
27682,592250.0
27683,668400.0
27684,846500.0
27685,595333.3333333334
27686,1200000.0
27687,491000.0
27688,393000.0
27689,658500.0
27690,
27691,274000.0
27692,565285.7142857143
27693,515400.0
27694,605000.0
27695,2500000.0
27696,1119800.0
27697,269333.3333333333
27698,274250.0
27699,1466222.2222222222
27700,574333.3333333334
27701,622428.5714285715
27702,622000.0
27703,583750.0
27704,4870000.0
27705,349500.0
27706,961000.0
27707,583500.0
27708,
27709,9988222.222222222
27710,686571.4285714285
27711,893000.0
27712,709000.0
27713,1408000.0
27714,574333.3333333334
27715,991000.0
27716,992500.0
27717,702166.6666666666
27718,425666.6666666667
27719,497857.1428571429
27720,3151500.0
27721,988250.0
27722,823000.0
27723,901600.0
27724,1702000.0
27725,671000.0
27726,472200.0
27727,1950000.0
27728,555666.6666666666
27729,253333.3333333333
27730,
27731,540250.0
27732,387000.0
27733,367166.6666666667
27734,475333.3333333333
27735,1640000.0
27736,749000.0
27737,1055000.0
27738,780600.0
27739,1119800.0
27740,2440000.0
27741,543333.3333333334
27742,423000.0
27743,1554000.0
27744,1232750.0
27745,301666.6666666667
27746,587500.0
27747,805000.0
27748,1605000.0
27749,471800.0
27750,1450000.0
27751,
27752,577500.0
27753,781666.6666666666
27754,471800.0
27755,860500.0
27756,1446666.6666666667
27757,
27758,1187250.0
27759,497857.1428571429
27760,610500.0
27761,2500000.0
27762,570000.0
27763,273500.0
27764,487333.3333333333
27765,492000.0
27766,1055000.0
27767,807600.0
27768,426400.0
27769,592250.0
27770,991000.0
27771,626500.0
27772,776571.4285714285
27773,335000.0
27774,447600.0
27775,534600.0
27776,491000.0
27777,1623200.0
27778,1187571.4285714286
27779,1119800.0
27780,
27781,320333.3333333333
27782,599000.0
27783,812500.0
27784,1233333.3333333333
27785,506500.0
27786,781666.6666666666
27787,867833.3333333334
27788,3546666.6666666665
27789,511000.0
27790,534600.0
27791,1030500.0
27792,458100.0
27793,622428.5714285715
27794,633666.6666666666
27795,685666.6666666666
27796,780600.0
27797,590833.3333333334
27798,
27799,
27800,640000.0
27801,271000.0
27802,276500.0
27803,
27804,595333.3333333334
27805,433000.0
27806,467500.0
27807,928500.0
27808,2926500.0
27809,868000.0
27810,446000.0
27811,698666.6666666666
27812,680000.0
27813,472200.0
27814,618000.0
27815,988250.0
27816,516666.6666666667
27817,
27818,589500.0
27819,503500.0
27820,486500.0
27821,879800.0
27822,1086571.4285714286
27823,555750.0
27824,380000.0
27825,1382666.6666666667
27826,433500.0
27827,693400.0
27828,671333.3333333334
27829,3751428.5714285714
27830,877875.0
27831,382500.0
27832,405333.3333333333
27833,866166.6666666666
27834,332000.0
27835,1408000.0
27836,410000.0
27837,
27838,357000.0
27839,4202000.0
27840,2440000.0
27841,992500.0
27842,319000.0
27843,446750.0
27844,1431000.0
27845,805500.0
27846,438000.0
27847,452000.0
27848,2790000.0
27849,576666.6666666666
27850,472200.0
27851,1466222.2222222222
27852,1830285.7142857143
27853,348000.0
27854,364666.6666666667
27855,516666.6666666667
27856,283000.0
27857,1055000.0
27858,807600.0
27859,
27860,698875.0
27861,828000.0
27862,1843333.3333333333
27863,636600.0
27864,1755000.0
27865,921666.6666666666
27866,1251333.3333333333
27867,391000.0
27868,928500.0
27869,776571.4285714285
27870,516666.6666666667
27871,497857.1428571429
27872,685666.6666666666
27873,764714.2857142857
27874,782500.0
27875,879800.0
27876,589500.0
27877,543600.0
27878,282500.0
27879,516571.4285714286
27880,1867500.0
27881,1110500.0
27882,699500.0
27883,698875.0
27884,471800.0
27885,2500000.0
27886,609000.0
27887,2070000.0
27888,660000.0
27889,392666.6666666667
27890,420750.0
27891,3066666.6666666665
27892,601625.0
27893,1110500.0
27894,771250.0
27895,702166.6666666666
27896,1280000.0
27897,972500.0
27898,644500.0
27899,409142.8571428572
27900,846500.0
27901,576666.6666666666
27902,6726000.0
27903,2198888.888888889
27904,1623200.0
27905,283000.0
27906,
27907,359000.0
27908,539000.0
27909,850000.0
27910,398000.0
27911,398833.3333333333
27912,790000.0
27913,2440000.0
27914,405333.3333333333
27915,1431000.0
27916,1015857.1428571428
27917,223000.0
27918,693400.0
27919,6949142.857142857
27920,699000.0
27921,506500.0
27922,872000.0
27923,336800.0
27924,611500.0
27925,565285.7142857143
27926,1554000.0
27927,341666.6666666667
27928,230000.0
27929,323600.0
27930,3026666.6666666665
27931,644500.0
27932,2631111.111111111
27933,
27934,
27935,524500.0
27936,636600.0
27937,318000.0
27938,530500.0
27939,2440000.0
27940,430500.0
27941,
27942,348500.0
27943,758500.0
27944,976200.0
27945,233000.0
27946,
27947,311500.0
27948,540250.0
27949,515400.0
27950,590833.3333333334
27951,519000.0
27952,3151500.0
27953,3685000.0
27954,530500.0
27955,626500.0
27956,459250.0
27957,351000.0
27958,1953666.6666666667
27959,327500.0
27960,2440000.0
27961,627000.0
27962,520333.3333333333
27963,800000.0
27964,671000.0
27965,587000.0
27966,484500.0
27967,571000.0
27968,476500.0
27969,3151500.0
27970,416800.0
27971,618000.0
27972,377666.6666666667
27973,787500.0
27974,1107777.7777777778
27975,
27976,685666.6666666666
27977,1400000.0
27978,430500.0
27979,1558583.3333333333
27980,497857.1428571429
27981,687000.0
27982,1580000.0
27983,
27984,
27985,895500.0
27986,1580000.0
27987,476000.0
27988,605000.0
27989,801000.0
27990,241500.0
27991,764714.2857142857
27992,392666.6666666667
27993,398000.0
27994,348500.0
27995,471800.0
27996,519000.0
27997,611500.0
27998,
27999,446750.0
28000,370000.0
28001,1466222.2222222222
28002,1070000.0
28003,3407500.0
28004,1140000.0
28005,1084200.0
28006,443500.0
28007,409142.8571428572
28008,1119800.0
28009,405600.0
28010,367166.6666666667
28011,660000.0
28012,599000.0
28013,337333.3333333333
28014,523000.0
28015,1199200.0
28016,341666.6666666667
28017,1843333.3333333333
28018,867833.3333333334
28019,1513800.0
28020,472200.0
28021,410000.0
28022,507166.6666666667
28023,698000.0
28024,529333.3333333334
28025,1436666.6666666667
28026,3442222.222222222
28027,388200.0
28028,427000.0
28029,4976000.0
28030,622666.6666666666
28031,
28032,491000.0
28033,2231666.6666666665
28034,487333.3333333333
28035,1623200.0
28036,530500.0
28037,164000.0
28038,1830285.7142857143
28039,543888.8888888889
28040,391000.0
28041,
28042,452000.0
28043,2345000.0
28044,1302333.3333333333
28045,896333.3333333334
28046,611500.0
28047,23714705.88235294
28048,518500.0
28049,534666.6666666666
28050,1199200.0
28051,3151500.0
28052,
28053,371000.0
28054,463666.6666666667
28055,618000.0
28056,973000.0
28057,807600.0
28058,535000.0
28059,709000.0
28060,269333.3333333333
28061,253333.3333333333
28062,654000.0
28063,524666.6666666666
28064,
28065,1114800.0
28066,327500.0
28067,
28068,576666.6666666666
28069,879800.0
28070,443500.0
28071,3392000.0
28072,222000.0
28073,1188000.0
28074,
28075,414714.28571428574
28076,452000.0
28077,709000.0
28078,366000.0
28079,698875.0
28080,8162222.222222222
28081,320333.3333333333
28082,1420000.0
28083,986500.0
28084,1199200.0
28085,286000.0
28086,392666.6666666667
28087,624000.0
28088,767000.0
28089,743400.0
28090,1773333.3333333333
28091,776571.4285714285
28092,8162222.222222222
28093,490000.0
28094,3442222.222222222
28095,409333.3333333333
28096,241500.0
28097,480600.0
28098,487333.3333333333
28099,1436666.6666666667
28100,1758000.0
28101,618000.0
28102,436800.0
28103,640000.0
28104,336800.0
28105,
28106,518333.3333333333
28107,879800.0
28108,742333.3333333334
28109,2198888.888888889
28110,1030500.0
28111,288125.0
28112,1014000.0
28113,348500.0
28114,782000.0
28115,346250.0
28116,1302333.3333333333
28117,1251333.3333333333
28118,1640000.0
28119,357000.0
28120,618000.0
28121,653400.0
28122,680833.3333333334
28123,475333.3333333333
28124,776571.4285714285
28125,4055142.857142857
28126,474333.3333333333
28127,587000.0
28128,782000.0
28129,605000.0
28130,1086571.4285714286
28131,671200.0
28132,695000.0
28133,471800.0
28134,1466222.2222222222
28135,592250.0
28136,398833.3333333333
28137,292250.0
28138,1181000.0
28139,458100.0
28140,689666.6666666666
28141,2060000.0
28142,393000.0
28143,416000.0
28144,622428.5714285715
28145,868000.0
28146,698875.0
28147,639000.0
28148,
28149,400000.0
28150,497857.1428571429
28151,346250.0
28152,1980000.0
28153,676500.0
28154,685666.6666666666
28155,427000.0
28156,437000.0
28157,595333.3333333334
28158,524500.0
28159,990000.0
28160,893000.0
28161,1605000.0
28162,274250.0
28163,356000.0
28164,601000.0
28165,
28166,685666.6666666666
28167,405333.3333333333
28168,605500.0
28169,
28170,1466222.2222222222
28171,644000.0
28172,640000.0
28173,518500.0
28174,475333.3333333333
28175,530500.0
28176,896666.6666666666
28177,519000.0
28178,828000.0
28179,698875.0
28180,855000.0
28181,
28182,416875.0
28183,530500.0
28184,363500.0
28185,356333.3333333333
28186,
28187,
28188,504666.6666666667
28189,465000.0
28190,639000.0
28191,2231666.6666666665
28192,2930000.0
28193,1119800.0
28194,668000.0
28195,539666.6666666666
28196,405600.0
28197,552000.0
28198,475333.3333333333
28199,222000.0
28200,458100.0
28201,392666.6666666667
28202,
28203,574333.3333333334
28204,459800.0
28205,862500.0
28206,1580000.0
28207,235000.0
28208,587000.0
28209,303000.0
28210,274250.0
28211,767000.0
28212,1210500.0
28213,516571.4285714286
28214,823000.0
28215,1544500.0
28216,2180000.0
28217,357000.0
28218,520000.0
28219,370000.0
28220,520000.0
28221,1302333.3333333333
28222,
28223,798000.0
28224,709000.0
28225,543333.3333333334
28226,587500.0
28227,2440000.0
28228,4202000.0
28229,963000.0
28230,438000.0
28231,446000.0
28232,636600.0
28233,1107777.7777777778
28234,
28235,363500.0
28236,335000.0
28237,4310000.0
28238,1758000.0
28239,1580000.0
28240,1119800.0
28241,370000.0
28242,795777.7777777778
28243,583500.0
28244,1073666.6666666667
28245,1014000.0
28246,686000.0
28247,992500.0
28248,702166.6666666666
28249,388000.0
28250,1953666.6666666667
28251,742333.3333333334
28252,1466222.2222222222
28253,
28254,2070000.0
28255,389400.0
28256,601625.0
28257,1173333.3333333333
28258,583750.0
28259,1188000.0
28260,1073666.6666666667
28261,363500.0
28262,866166.6666666666
28263,634000.0
28264,734000.0
28265,1187250.0
28266,301666.6666666667
28267,1830285.7142857143
28268,6949142.857142857
28269,992500.0
28270,463666.6666666667
28271,5746250.0
28272,1302333.3333333333
28273,399000.0
28274,332000.0
28275,607200.0
28276,536000.0
28277,710000.0
28278,437000.0
28279,639000.0
28280,543600.0
28281,2440000.0
28282,991000.0
28283,
28284,879800.0
28285,3026666.6666666665
28286,1513800.0
28287,976200.0
28288,527000.0
28289,23714705.88235294
28290,986500.0
28291,1015857.1428571428
28292,414714.28571428574
28293,497857.1428571429
28294,555666.6666666666
28295,1431000.0
28296,1055000.0
28297,622428.5714285715
28298,484500.0
28299,671000.0
28300,416875.0
28301,705250.0
28302,285750.0
28303,
28304,450000.0
28305,1790000.0
28306,407000.0
28307,565285.7142857143
28308,1518666.6666666667
28309,963000.0
28310,790000.0
28311,622000.0
28312,445111.1111111111
28313,2231666.6666666665
28314,1558583.3333333333
28315,
28316,452000.0
28317,587000.0
28318,686000.0
28319,499000.0
28320,519000.0
28321,452000.0
28322,405600.0
28323,472200.0
28324,2500000.0
28325,735333.3333333334
28326,524666.6666666666
28327,698875.0
28328,800000.0
28329,327500.0
28330,685000.0
28331,
28332,4202000.0
28333,4202000.0
28334,445111.1111111111
28335,323600.0
28336,492000.0
28337,2070000.0
28338,446000.0
28339,714400.0
28340,500000.0
28341,1086571.4285714286
28342,698875.0
28343,601625.0
28344,565285.7142857143
28345,1015857.1428571428
28346,388200.0
28347,609000.0
28348,524500.0
28349,636600.0
28350,450000.0
28351,795777.7777777778
28352,677500.0
28353,416875.0
28354,
28355,689500.0
28356,274000.0
28357,8162222.222222222
28358,735000.0
28359,430000.0
28360,527666.6666666666
28361,1830285.7142857143
28362,2906666.6666666665
28363,1457166.6666666667
28364,1086571.4285714286
28365,698875.0
28366,680833.3333333334
28367,539666.6666666666
28368,2800000.0
28369,450000.0
28370,431333.3333333333
28371,963000.0
28372,443500.0
28373,4055142.857142857
28374,1416000.0
28375,921666.6666666666
28376,1114800.0
28377,677500.0
28378,583750.0
28379,
28380,
28381,283000.0
28382,3442222.222222222
28383,605500.0
28384,624500.0
28385,921333.3333333334
28386,1580000.0
28387,2501250.0
28388,351000.0
28389,1338500.0
28390,332000.0
28391,4130000.0
28392,707000.0
28393,
28394,1247500.0
28395,1302333.3333333333
28396,605000.0
28397,616000.0
28398,309333.3333333333
28399,798000.0
28400,398833.3333333333
28401,443500.0
28402,1466222.2222222222
28403,821285.7142857143
28404,311500.0
28405,714400.0
28406,927000.0
28407,933000.0
28408,481000.0
28409,
28410,574333.3333333334
28411,1114800.0
28412,476500.0
28413,3442222.222222222
28414,398833.3333333333
28415,309333.3333333333
28416,895500.0
28417,986500.0
28418,893000.0
28419,1114800.0
28420,296000.0
28421,640000.0
28422,431000.0
28423,458100.0
28424,1416000.0
28425,636600.0
28426,519000.0
28427,398000.0
28428,577500.0
28429,1580000.0
28430,442857.1428571429
28431,963000.0
28432,323600.0
28433,713888.8888888889
28434,348000.0
28435,530500.0
28436,639000.0
28437,526800.0
28438,341666.6666666667
28439,1251333.3333333333
28440,782500.0
28441,
28442,364666.6666666667
28443,686571.4285714285
28444,685666.6666666666
28445,398833.3333333333
28446,497857.1428571429
28447,327500.0
28448,976200.0
28449,714400.0
28450,537000.0
28451,516571.4285714286
28452,1493333.3333333333
28453,787500.0
28454,592250.0
28455,552000.0
28456,534600.0
28457,302000.0
28458,660000.0
28459,437000.0
28460,977400.0
28461,693400.0
28462,398833.3333333333
28463,2213333.333333333
28464,
28465,3751428.5714285714
28466,274250.0
28467,1554000.0
28468,633666.6666666666
28469,1199200.0
28470,
28471,685666.6666666666
28472,511000.0
28473,660000.0
28474,4055142.857142857
28475,795777.7777777778
28476,
28477,576666.6666666666
28478,567500.0
28479,671333.3333333334
28480,348666.6666666667
28481,3442222.222222222
28482,1331333.3333333333
28483,1505000.0
28484,516571.4285714286
28485,1251333.3333333333
28486,687000.0
28487,452000.0
28488,867833.3333333334
28489,965333.3333333334
28490,735333.3333333334
28491,3392000.0
28492,590000.0
28493,348000.0
28494,463666.6666666667
28495,986500.0
28496,640000.0
28497,686571.4285714285
28498,1338500.0
28499,699500.0
28500,1400000.0
28501,699000.0
28502,327500.0
28503,821285.7142857143
28504,771250.0
28505,565285.7142857143
28506,698875.0
28507,357000.0
28508,636600.0
28509,
28510,
28511,1173333.3333333333
28512,689666.6666666666
28513,395333.3333333333
28514,518333.3333333333
28515,607333.3333333334
