LGBMのGBDTの予測,LGBMのDARTの予測,LGBMのGOSSの予測,XGBのGBDTの予測,XGBのDARTの予測,CatBoostの予測
103790.73723743434,105453.99638948709,108430.21943363389,107340.2421875,103221.875,108300.82011213829
156017.41505926166,153133.6312685954,160604.63301226663,179493.125,174279.09375,162814.1112058244
68467.26735131761,68452.06481730996,70935.78950410397,75755.734375,72061.4375,71505.73671169436
92646.09377417572,90210.66088705247,92100.77120471916,88787.3359375,90037.765625,93146.5402554883
244764.2654030895,228245.1879156791,241929.19925432254,220678.09375,223984.515625,212354.60428785713
69013.80200321798,66677.89679773271,65270.23213521864,67964.7421875,64134.91796875,66013.31142118367
150998.64826562832,148574.7068927845,151664.44950676855,151554.3125,151102.171875,150504.01684847326
107514.48349180043,102465.46235674666,107833.20762898508,100074.8125,107546.46875,112879.04925051489
64396.3208121991,64965.49537932768,65698.74080933134,66577.09375,65960.3984375,60185.58693153439
98911.36038935166,105070.79232867213,101198.06671988987,110179.6015625,115043.9765625,105535.5962166126
79032.44878051315,79489.97215788145,79412.82484739201,79880.796875,76877.3984375,76905.20187580911
86399.54062863294,86101.81934727117,87293.12369186764,88175.3515625,88576.6640625,91886.5628006815
84880.2398003884,85614.61379157206,82742.75673295408,88911.8046875,89491.8984375,86877.67641963848
93712.1654950801,96827.96316825219,98234.69475435484,104049.2421875,96358.265625,92476.61524026036
104321.39951507597,99728.36846609726,99851.65595346708,97774.78125,100250.8203125,100086.59875942192
97215.01436461371,108459.7914949717,103901.29869934103,102549.2734375,94853.3828125,105576.89223004626
80084.62595133089,79957.35711805457,78706.71145938488,78058.2421875,79091.3125,80087.8501070578
99352.00398017901,96557.5007235888,96023.37899847173,94518.25,102275.3359375,96630.4440996392
111695.47985388462,112874.56933889032,113851.16579693332,112118.375,116960.34375,111042.95232215097
53899.16715006977,58638.56481778236,54560.1525517353,61074.2265625,61609.80859375,62571.378310601955
208193.50848727865,205864.05379029183,210578.73725420894,211461.921875,213194.28125,214030.0964317648
70130.75007477614,69693.19049841407,67142.86792941311,68759.6796875,68071.875,69833.13651548613
104978.86159904781,107702.97984551547,106586.30940558297,107306.3046875,107842.6484375,108871.34913817991
79430.92787688965,80254.52250718142,77106.8350189033,81549.7265625,79455.53125,80530.95938834688
61609.4755281083,59382.686270072416,57956.99520722623,61188.625,58746.796875,59795.12734410646
94859.95806776315,105633.7396103364,98126.45246775147,98996.8515625,97132.8046875,101200.14643799276
102445.45541615982,101347.51249032778,102209.08511429024,100717.984375,103404.2109375,102781.7568010274
135643.80511162957,143054.73392008583,130897.44314111565,142389.328125,140314.28125,147181.82413686768
245604.0627489599,247000.97265057464,247325.40106528837,247910.78125,248067.8125,251372.05402242427
43197.812148039695,46320.49652939175,44690.62777306798,43853.51953125,44995.046875,46971.993226938575
169968.74792090306,169978.08588766624,168572.09013064677,172943.203125,166730.890625,166340.81558826836
129257.21044065773,129794.42954203098,135986.1914479284,133061.828125,133669.34375,129516.74876470858
195065.0607003322,190210.73676829107,193005.36152695803,194426.1875,194528.234375,191427.38831034454
157530.8307979216,155157.16274224067,154730.442276098,155694.3125,148719.6875,151281.13505006276
104132.2513129951,105997.50546980248,108144.73174245503,105166.6015625,108381.4921875,109327.25357047634
102169.28782012068,102401.27816931803,101856.03121435053,103694.6328125,102277.8828125,103955.10759376966
122465.03250157642,123767.56105853402,122646.78756818754,124908.984375,124283.125,122516.45575906296
203260.94167542213,201537.1729257281,202455.94589251594,198136.859375,200308.765625,198161.4172875313
140319.87567057097,135036.23550940427,141154.45793954967,142570.28125,143046.609375,140321.13178412814
55334.43534497121,53802.48130110188,57275.64165241533,56684.27734375,53754.83984375,53708.82196346175
67287.39414564894,64316.62747004085,61232.88712236848,66224.0859375,65572.8203125,66146.22432030589
71974.66635860945,69788.05830035085,76429.18213510765,73329.8671875,73525.71875,76007.45100636517
92652.07512959036,88378.55707055923,89896.01089616765,87309.4296875,93634.546875,97383.21598565063
123235.45010153246,121330.6919204063,119066.2279304694,127437.3125,128780.1796875,125014.79967742253
98767.40603118933,101022.10688432341,101961.23279185077,103808.546875,106244.671875,108338.5063390525
85386.05374347279,82488.15098118903,83706.33782430187,84301.96875,88115.75,90334.58489463056
181041.51939979888,176920.77614818327,183960.6267791039,173420.015625,175850.125,179563.50241985935
66246.84640309833,66209.64966166098,68545.08717571416,63627.2421875,66371.6484375,67087.11611683734
146481.64406490827,145226.01469859725,146802.6541932454,147476.8125,142213.4375,143368.19881386298
73540.82878373162,77259.81092468719,75009.82429349433,77084.3984375,78731.4296875,75678.53682250163
78222.93821767454,74656.32407988152,75293.64244448504,74635.0703125,71343.5390625,69603.5834312452
65862.09379447898,67577.44174304865,68000.03816641952,69025.171875,66323.390625,65045.35954851683
115796.95822255065,119384.32634480254,112549.56621831725,115071.0546875,117052.359375,117224.23379251498
130317.7412455874,131500.03259573906,129835.34271538265,135759.203125,134271.359375,135138.98615026573
362904.1957234194,386794.58907262253,376522.388757959,386919.09375,372067.0625,369764.5965874485
99604.81563275354,102976.2919350189,105340.94076210285,108579.8515625,110509.4140625,106515.5441860804
71776.458624816,76096.57643705411,76084.2046739041,77247.109375,76391.171875,74293.85845820859
192325.36846639198,178305.8965788698,179030.34182358498,177640.328125,190741.453125,191845.48493030493
60943.86739049109,58142.24646368572,61142.89614364094,64025.4375,64634.375,60217.72563683407
137318.02793002312,134645.7314462976,131480.59842294562,132636.171875,131333.90625,131794.61382787785
216763.86591700773,216505.56933237932,219752.59171711782,213222.65625,207091.046875,218366.0682625207
86240.0624862752,85961.90190500897,88216.57853265981,87211.8359375,92041.75,84538.66276807264
105951.06983169616,106857.15705014011,100940.88508447866,106944.8671875,108901.890625,105255.50968738171
72678.49658726944,72065.24440977727,73772.04856089033,72773.640625,71854.1015625,71043.87814822796
59321.8052253362,58584.856444570076,57905.132244570654,57747.57421875,59985.234375,58644.995703698725
110264.76048072812,112320.2545465508,115000.91124205633,115251.484375,112693.40625,107377.28221658568
235415.69983964608,231345.11373884144,218181.98847159185,214693.203125,207113.453125,223382.47877819138
76870.05510752162,79063.74618726781,77564.99021292207,80362.96875,77531.390625,75343.74229705075
102123.88035180658,103915.53340433566,104444.18032266202,102930.046875,108002.390625,104013.37350314748
75450.57923131368,73688.59926964412,76698.89225014363,73801.6171875,76776.5234375,75329.14901020672
159031.82346860145,165834.0066814116,162098.95043775963,166108.0625,166836.578125,164073.12635590284
131435.35905995863,112925.7409530399,133521.18472978967,131162.015625,127192.3046875,131467.13011874876
102247.5376390199,102816.78675729033,105337.55003469696,104327.5,101750.2890625,106997.37868665288
162355.5574586911,162971.37427723844,158048.50457413707,152903.65625,156822.578125,161948.10643458104
67298.23901483015,67599.75880792865,64041.631885053925,62271.9296875,64779.57421875,60375.549602921245
217941.04315900488,218593.03289529725,217793.66055146258,226009.640625,229873.125,244964.08391272585
169189.11922297225,143911.9661385695,149592.8045354113,175956.765625,172505.453125,160123.24146903463
79862.7426551524,85503.14649120747,77240.3727312208,80386.515625,82078.46875,82288.90335369104
70328.43641043654,72385.5287498374,73789.41095524702,73008.5703125,72716.1875,73203.70633505977
877161.1557992756,940249.9444340139,797376.2583038211,832566.0,808414.125,903512.0826874626
148459.61820536415,151824.13113663002,139976.55827239802,140719.625,147797.171875,158715.30497016
209486.79348177908,207079.13061748774,210771.24725934872,210992.21875,207556.75,189000.0442081968
44862.713725924325,44793.38142410025,43757.462634383366,42055.57421875,43221.453125,41965.86552259044
88382.12729755315,84876.09663318582,85857.55328575496,85837.6484375,88422.8125,90935.19399674807
102800.14399468197,81760.93664669058,91163.80978908222,96056.8828125,89928.875,99545.015510511
70663.17634769501,71645.24441469325,69077.45023941722,69615.5234375,73879.921875,71710.56076582399
106276.16592852614,103744.14239859094,100178.59902221854,101476.1640625,105582.046875,111645.07657665902
64153.19300008989,62548.388859351166,63397.886703083306,72709.3671875,72510.421875,69624.82285829447
137507.07257581488,133315.66028215853,125539.52502353447,122672.578125,124570.8671875,133908.39318061052
74703.39473323271,83855.62007785555,82483.79457370241,82680.3046875,78763.875,86399.9434872739
141884.40084048966,144260.84092891563,135405.1683538294,150600.640625,152773.078125,154023.68546673245
89246.1964409179,79339.05669091556,84039.91427186644,78132.015625,87077.171875,85134.27090209263
93514.98993205647,93651.64776794212,92497.27986536949,109099.671875,113060.1015625,100455.12175515071
52467.65173290019,51269.233615866026,50162.34919276242,49401.5625,50969.6796875,50697.563414539894
171503.7412811458,168130.27640752072,173180.79803706682,171972.390625,170394.28125,170380.533258297
61782.42413911036,65249.16274583618,59746.447856938925,63824.46875,65806.09375,63492.79369061595
89927.82789097656,91956.98029087501,91118.23008794106,88040.515625,85829.6640625,93782.17160916916
118162.91279301854,117032.13670186097,118238.16206923536,118830.9375,121818.1953125,122344.06921255711
192061.00046060688,194672.77088740558,193148.20677633875,187657.796875,194663.4375,189210.3116160188
103767.93976542288,105083.5013780123,103688.72797147704,106749.5,102168.8203125,99316.44454498679
146155.05574479353,150318.119727215,145929.58598379345,146004.890625,147705.328125,156588.54562772615
125186.06068221452,123684.71873879744,125489.42619731456,125870.1640625,125248.625,122247.43336698663
66820.50327132187,66254.07277977146,70138.6529988116,71651.8359375,71273.109375,73994.68448275275
86103.41866032327,89251.98360801939,84807.31002735958,91492.703125,89666.5390625,82561.8473903669
81514.80069367388,79852.06959078458,82812.05772398486,81374.234375,83069.40625,82350.973007817
102142.70672767452,102389.38015453616,104829.51684514647,101392.921875,110459.875,110133.12899049476
85517.06854197895,83753.67925837848,85801.6262758608,84971.1015625,83270.5078125,85129.38061887582
92341.10888520024,90021.85929901674,90726.48120627638,90406.2890625,94967.203125,96854.27300943511
43528.2745217748,44351.598938255964,43633.130787303824,44726.56640625,43987.875,40422.84636766551
102034.05253830811,98104.69023488766,97320.33551254484,93275.484375,99419.7265625,95024.47340651735
138533.31401843892,134296.3591047679,136747.53791639113,142385.65625,129425.4609375,126598.61360971171
113184.0727026335,113423.12458996677,111217.25661882767,105477.359375,102896.484375,104734.04594403633
119903.80571330331,116386.09622224944,118542.4560540756,116206.921875,120644.015625,111314.42259452827
99527.78880143962,94692.08166338174,98578.22644948232,96678.9765625,95945.8125,101833.94328475249
127023.625071441,134307.463682177,119278.94125037007,131038.1640625,131893.875,127300.48604470862
144233.3861123499,147730.80488030554,137200.67939674872,163604.203125,141143.09375,159695.04549172864
130629.4782049888,134420.3132935752,136815.56044463595,140266.265625,137844.390625,130744.15401204705
52429.66965764728,49205.421515354465,50561.577067387174,49581.9375,50598.78515625,50332.62335996577
92275.83921040402,92415.80431637232,95055.75929877085,92190.0703125,95044.4453125,89214.75568023862
376275.3758713746,371420.56223732774,373238.84747114003,378772.625,350522.3125,368906.14889273146
64555.79519610893,61660.113110866536,64523.70852905792,64243.46484375,61036.97265625,58909.586476260905
78194.69489532655,74369.77679813033,77817.09591715955,75643.2578125,72352.5,76489.16292367084
62133.90618299097,60022.60367417666,63845.231555062244,60278.6171875,64267.55078125,62312.736577612406
63739.34813092444,64592.00545121186,65402.66536544745,60620.390625,62900.66015625,64775.83562390072
148170.90875808249,140081.8646462086,152523.89268690432,146978.65625,143595.390625,142938.75833613132
64193.94341980152,63748.66664477976,64336.74331290363,61416.703125,62377.60546875,62822.9042387157
58640.35771852834,58016.342093099134,55065.9330149053,56980.6484375,56296.33984375,58241.54601123354
102717.69727058736,100365.24995101965,101828.07165758513,94927.09375,97709.875,104497.96952200746
90681.39516993996,91570.17454800045,89352.03135334652,91994.65625,90555.9296875,91209.58729209371
133025.3057495902,131765.77336376428,129958.4186386955,129660.421875,124417.2421875,123971.40901312689
83523.43792699157,81476.89036836536,83023.47956015893,78651.9140625,86485.3125,84459.79854890217
79641.2277054127,84023.21771104698,80934.63163831667,77432.234375,84002.5859375,83606.06631928311
205861.45247954727,215368.8707385814,205763.03512745607,208652.625,215422.6875,222535.29094369302
106728.13209479552,104049.69657809119,105061.33527491326,107314.8984375,108355.4296875,107156.85588541345
165231.64512544026,152031.9717229629,161990.48582121462,168722.953125,170842.671875,164815.01075926656
113388.18428617055,113705.89588494625,116375.41895957112,112113.8359375,114927.296875,118236.29949079339
54409.321045690034,54581.16974647635,53776.05071714451,53395.32421875,53787.6015625,57459.55479307599
58814.62358477575,58110.93062453502,61430.751690550715,59017.80859375,58914.99609375,57898.82104315981
126089.08802379476,122848.20967427721,123178.620551139,123091.3203125,125214.34375,125057.29043778118
130879.18930642406,129085.06727290947,129611.01980647651,135193.234375,134000.265625,122517.23305582334
91061.6480415434,86098.88923411959,85957.72305141672,91356.40625,79941.6953125,78625.25185274897
92118.1146152781,91871.23512474849,92254.54254332249,91080.5859375,91737.609375,92419.84444276436
67476.21927162,69811.41546126897,72849.28013651857,72285.5390625,72646.265625,75639.88313133596
87502.9488497261,88156.50358014982,79234.3837967813,83764.375,84963.1484375,83899.33547362075
131211.17557702019,135322.92856203808,127241.48796935128,134733.234375,136654.734375,141159.79282617377
100233.6270757175,98337.0460102585,99597.48840644663,98171.7109375,96024.890625,98729.28415500654
96283.35614056676,91916.12142457407,95826.20707804547,95203.6171875,89674.7734375,97529.7291478277
114286.56990748613,112787.30378909562,114665.87441420872,114582.734375,114647.2421875,116141.250381635
107721.07675354004,109462.4204964055,114835.96543741901,111903.8046875,112061.078125,114763.49108571584
99132.57150212645,100118.65004079432,95205.63670728331,101228.7890625,103528.421875,105952.68526617612
65270.115220524385,67159.12393232626,66407.7821950814,65988.15625,65898.6015625,65827.35375128151
68949.22879220199,78757.3091992727,71016.2815586329,82149.703125,76141.9765625,76316.71278972365
106001.73521750995,108285.62384464518,105531.11979169758,110793.9921875,113938.2265625,112152.19671535974
124305.76501839315,126915.35552198903,125292.0494973337,125218.625,127531.3125,126296.63442424548
138955.97919501964,126620.07240938517,135997.9481151111,127480.90625,129491.2421875,152514.90494279738
75340.0079116625,74842.3753041399,82074.07992659838,75180.8125,75906.796875,86816.16053303845
94383.58472376138,90726.34659846032,91241.96965755547,94282.6328125,93544.765625,90660.22379012349
102837.15878594141,102019.5265458283,103017.70934444373,103508.8515625,102510.8671875,100070.05461484348
159049.95582973163,159581.03251020922,156232.29879677415,158593.578125,164465.890625,165145.69585860486
221910.08246347122,236068.22723484467,229612.2732821652,241158.46875,219294.921875,240877.8043266702
74586.23824485773,74191.71345506053,75965.23962574781,78503.578125,77194.1484375,77333.86148465451
112619.16933405166,116598.97526618798,107703.80205873399,111881.515625,114885.4375,118217.6025000876
68524.39054896293,66566.40871228802,70160.1031107847,70863.8671875,67257.234375,67252.85103958235
123654.67397557787,131805.86750320587,124343.24538030745,129808.9765625,121315.5546875,123197.5586724851
107345.34421324327,110608.85049943968,109157.30959222477,113646.234375,110666.140625,106466.01453101398
59641.17431605955,61794.90310845893,65038.712428899526,59982.9453125,58011.48046875,61166.01638548259
70880.34265331266,71024.7778042164,71025.09409598925,69796.265625,68335.5703125,70576.19057185814
134062.92908016327,130446.56909388176,136963.8474598736,130162.921875,127647.765625,124767.00696983348
63429.5811943103,67973.37872383524,65225.35222463105,66128.1484375,65526.328125,67515.69359187371
46522.167206614016,46452.73014838996,46041.025579798916,45067.35546875,46002.9765625,47164.48974523664
91166.90429118914,90288.17885253571,92026.84797861116,97272.328125,100609.7734375,105992.2789525406
87647.30260614581,94295.86443640912,91388.15916224987,90175.234375,94274.2265625,92540.90461503681
75347.52880965952,76955.6267548296,76942.18219453355,79190.59375,76270.8359375,73908.00816209137
100357.07066851735,103153.74883284007,106900.27237896412,102800.765625,97901.90625,103064.1312639379
68985.48655808847,65511.73809157219,61811.55930380021,70028.3984375,69362.5234375,67257.78007512551
58755.89519750645,57711.01190908017,61871.64317813823,60856.296875,59794.15234375,58867.63021045697
76242.71110432435,74259.62395404336,74935.55780539333,73438.203125,71935.09375,78441.47083447041
141805.68842743628,139627.79384976433,135621.92534829292,137806.328125,136303.46875,141930.25067906242
137286.51439180158,136048.91812220012,136051.32036494694,133170.21875,132113.1875,133781.37956009933
149753.05618004332,139266.2500407715,143112.19401046736,142926.3125,139502.46875,151189.7709406623
81503.3953640349,74095.89953321149,79603.84776114629,77454.46875,74846.1875,77440.44417665902
39750.524556293116,37131.9067130542,40858.71435373125,42579.9609375,39001.3515625,44565.153169994315
178719.55540214258,191737.8560871363,189929.33661597446,195569.8125,176894.3125,184506.93640560517
255624.87687754002,250107.81408214138,254922.14436363618,250007.046875,241467.265625,243646.40462658188
78912.455136425,76506.41403167412,74627.34201984359,81608.421875,78033.6484375,79222.06604277657
360954.8785892478,364006.2796590569,367632.1875750112,356102.25,331400.84375,322862.55101064825
98162.77404858531,101883.58103144242,100028.97660482109,108427.109375,102356.640625,107239.6303537532
58258.493539670075,58094.08651393291,58067.91265138145,60641.32421875,58126.3515625,57015.596246347704
96567.1178529873,94533.21990827184,98323.89446081214,97395.1484375,100979.296875,100807.66638147274
126507.42415323675,127162.62028720794,129936.0887111308,119391.7578125,126312.2734375,123992.248106843
85803.77016271898,82317.15438144504,90736.84192399701,84420.625,86059.2421875,80995.81977362372
61707.08746666343,64201.79238888949,62892.67148985027,64470.86328125,61092.38671875,65029.30883871124
145834.7892920479,149273.0011373272,152100.13072297504,162257.125,162063.828125,194081.3744709559
99216.22711783616,89737.10619869636,99214.45806221226,100278.140625,95104.140625,97167.4673223827
119316.44363413026,120548.97266944395,121247.83299711184,121557.5703125,121742.84375,124777.41254976895
143023.66761340512,146853.2589795534,147448.7440717053,148744.125,155592.5625,151755.21143328425
74040.98202723275,76489.81186687863,73252.08453026836,79541.6015625,73369.0078125,74922.44306025859
100729.9852219207,98288.8386655191,99924.38856826216,99997.453125,105625.3515625,105506.24391078568
95778.05482579178,95304.76281966336,96099.80392619102,98067.453125,98721.625,91998.1364360982
119467.96700960389,100158.26117902795,105588.47498057461,97344.1640625,100793.6484375,95972.11604632487
35586.22050506667,30242.345798060225,32496.959143356657,32822.0234375,34389.83203125,34459.25706057002
98720.45535580267,99508.65263958192,100151.28773825629,98674.6328125,97576.6328125,99924.5342475741
79189.52949579999,76699.92239904677,80572.6793664126,76851.4140625,78756.625,79880.4053088238
85675.55893756327,84263.39951701547,86667.8502757229,83611.0859375,86456.2890625,83688.57177645474
107526.17489840003,106760.96897357739,109399.4991226456,106801.0546875,107453.1015625,110585.94629898357
125364.68282332602,129430.86414685748,133262.37226552796,127853.796875,120281.4921875,132764.18237832884
48645.137148008354,48159.76913066381,49835.080705447486,42526.61328125,43211.7734375,48994.67200941683
157254.38019245907,151405.52609328652,160410.9565060614,162041.109375,166682.234375,154350.91361591493
88403.13488759426,82143.01137952134,81203.7554067985,82846.8203125,87138.125,95036.30694101962
55020.96987473108,53834.0436331808,56480.40115486101,53517.72265625,54101.50390625,54036.876818776145
59688.55934221565,56991.6593793732,57906.34093444254,58640.07421875,56136.07421875,55770.01521111797
61800.01253665245,65044.69221110749,65580.4936218232,62482.171875,60738.67578125,65825.27664915388
77371.9816439855,78423.63268423265,78833.08418015331,77891.765625,78283.7890625,79640.89292183792
66634.66328709782,60782.69610739641,65319.673686850605,60936.49609375,61447.2265625,63536.725889102265
106740.89604018167,104583.43481238755,106309.57420126992,105622.859375,106441.3828125,98062.29100249855
210131.9159996196,210646.6990651884,208111.9243284673,213582.296875,199836.8125,203187.8441999702
150828.03036663219,147416.4070664409,152821.17645387768,150627.90625,144024.90625,140733.95980975765
213553.11649156702,204782.4344727882,209705.85940502063,182649.640625,182732.78125,186143.59907555522
148233.01323396523,131521.76942892422,148428.31988198115,149396.625,159660.953125,141779.86100115758
65346.02701544868,66685.96019500968,68408.23757072054,67922.4375,69335.265625,70715.16170335512
131666.3435543638,131265.2550886208,131345.48057371535,131740.546875,132057.515625,133541.19407716475
76256.02858950572,77035.49521924312,78482.78053618802,80199.3046875,77181.078125,73391.54463272993
110988.51739114731,107911.63994872363,111033.36725972405,109373.1015625,110099.1015625,112947.4019805813
194312.4928023852,192177.22161500997,196175.77348984152,181279.453125,182013.5625,177632.4784983847
195506.49126076984,191125.3050304362,192076.68005644754,194066.203125,199545.546875,195955.97279071982
58679.8831489334,57007.42018791,54689.44741569521,56865.05078125,56919.10546875,59271.04738568222
88394.63717979736,87209.11366173599,85919.21416593665,81458.921875,87259.8046875,86006.7532539034
67715.88545487393,68367.4171320398,70353.21533140763,75097.359375,75163.2421875,75381.50454882454
69256.48588654613,67972.59115909347,69139.02062373041,70049.7109375,73258.078125,69459.46544483451
80844.28198527402,80736.18665178637,83527.78753409612,81089.8984375,82208.6015625,82373.67079166771
411020.389798816,403922.70439626405,410284.12624822895,403772.5625,396437.875,391473.3143423373
80274.25012447889,79182.59556527526,81341.81023050117,79495.921875,74882.3125,77207.1606723361
128785.44987772529,127168.78921454324,128908.04058319061,128156.5546875,125906.140625,121994.39616314777
104455.11327033685,104216.44011494397,104758.21185183474,105308.8359375,105812.2734375,103562.54533566798
61011.337861104934,60338.855906675424,63225.65163468281,62505.5859375,60657.12890625,62863.18129343224
57634.98661059071,58465.991920719316,57697.46020967086,60963.9921875,60149.37890625,59627.81216333868
136316.3903340408,135812.90589774828,136499.30470427626,145356.875,137422.375,132971.0762097553
288429.1216324135,287783.0876818618,287961.664809429,290816.28125,284608.0625,288337.77434594976
91305.75481043835,88993.57043724792,89010.22379006704,86749.7578125,91541.265625,82126.3530468097
140575.88316749383,146637.4993108855,144770.29489209756,147390.0625,144228.015625,138938.79010918818
71405.3676281817,70218.76682095176,70878.27489099697,73254.609375,70249.4921875,72442.76134821911
118760.06496876714,119890.59011293532,122426.08921633638,125031.40625,128358.828125,123681.96894211633
260219.47800067626,265504.58258116624,265186.55206907017,261620.859375,251932.90625,241626.8752589189
84113.07989637721,84873.60856879265,86431.55599382118,83864.28125,86711.7890625,88933.3468556473
63721.680280231856,60777.577307199135,59661.73278161196,59568.65625,65875.328125,72762.72045975883
92846.95137805761,85383.74120623295,85799.19236322484,92070.2265625,90574.265625,87898.93202294252
66833.5386353074,70294.01951584459,66549.58055091946,66894.4921875,67256.625,66383.16024901374
153476.78492579647,153449.40756678217,158027.43903401203,153721.71875,153715.265625,148978.37759806047
66729.34906846704,60500.66007753171,66956.41645776638,66004.8984375,64033.68359375,64053.824054062745
90843.83718491938,91339.7567908504,91524.09959109286,93549.1953125,92159.234375,90650.56114419189
48001.79473469391,46218.22206418233,49449.52422181276,46570.640625,47076.87890625,47047.1822379269
234728.80817003438,234971.58326127502,242138.6589543366,235288.0,235919.734375,228613.08236384485
100220.33481526993,97585.79011920701,98703.4571388114,107907.4921875,105924.734375,103513.42282573682
147878.14733114734,149630.56742036622,144473.53949292083,144658.15625,152003.53125,152299.87585179857
66874.65620580513,65829.8373869272,66140.19942208502,62497.609375,62847.3671875,61941.55009333067
92430.60639270202,92661.23624303202,96830.00415492101,92613.625,94663.890625,95166.71904044157
99818.43141657505,102381.17680194986,94470.14821246096,100012.171875,100365.2109375,114945.89982462818
111812.16278169196,111428.07223134152,111348.8573897548,111229.78125,113514.6015625,104519.95317596736
102049.2943225365,98398.02562334616,101811.60106834598,101854.453125,101501.796875,96504.52901283122
146167.48784565294,144159.6396541723,144864.0271541149,150381.90625,143287.390625,144154.10918243456
49546.922512462115,50846.54563141402,48032.67610140111,47962.69921875,50522.03515625,44062.06813365115
101655.7454737111,100049.0363257474,102404.06595608956,102022.3359375,104234.9921875,98955.6767439981
119434.93906856801,116833.84325454375,118844.64631264503,119403.9921875,120311.203125,125591.03601428197
69927.84959999166,72854.76835316599,69433.60514721698,70343.8515625,78396.546875,72458.37533261308
83298.51757294817,80287.78744618478,83074.52225270454,83490.2265625,82296.578125,87883.37403616935
110231.37721169388,115670.45151777848,107823.1268529124,111342.3671875,109335.75,108646.3057065589
66559.89314744395,66620.13946851906,69873.82938604719,74085.8515625,74312.703125,68729.2487437171
49294.197164362515,44716.49582349642,44027.65016405512,45524.875,44918.1640625,45106.07320098778
261929.1387712083,250193.41074617254,252304.647515097,252271.140625,256482.6875,255567.11042645742
114004.24828691433,117712.30105758058,117667.79021693997,121038.6875,118704.1640625,111663.515190751
82323.97891734418,77820.59824787309,85828.16007808108,93401.8203125,82809.8203125,79110.94445653106
126454.18604717284,118305.87303734053,123930.06318255962,127417.8046875,122351.09375,121307.85890814554
172290.3867499558,170257.80355257934,174259.34876318145,168081.6875,168265.921875,174248.96046251626
101679.83145697074,99203.40918539024,101194.20547469101,100796.3125,100569.0859375,99918.78404618987
64429.32891294709,61449.210203015435,65984.31652022048,64932.80078125,64024.62109375,62705.55172702954
146640.77430323453,142272.4355926312,144969.03797624956,145600.4375,140662.453125,132709.24078205012
147365.88295867483,140865.88743476654,140528.76831430537,138698.609375,149523.734375,141308.4390082628
72783.39897050931,70986.13172483028,77292.42913883847,68616.1484375,69530.3203125,70346.71648835175
106696.96105497061,106960.8852388173,105513.57010941976,107970.390625,111261.640625,113687.37526630766
81861.50468719016,81699.29626583015,80410.47562773646,83718.8125,81309.90625,82526.32509484241
103050.18311782494,105015.46033943968,105038.11228301334,97302.6328125,96436.78125,103109.23829763925
179912.11517738173,179489.4678128357,181707.69339995962,180277.90625,183640.875,182572.97112085042
118020.57811513032,105458.66822081893,110713.19047920372,113048.3515625,114397.4921875,117067.56522971153
184350.4908171768,183967.59303456338,185040.0737665371,186301.609375,190141.015625,185352.126571138
126748.64983772562,123068.0024965868,122941.18960232731,121068.03125,132098.34375,128836.68547143124
154257.4353568982,150830.53424180523,162060.41388385065,153752.9375,149613.546875,145550.58488047158
51017.34969784088,54676.6515427219,55103.33639771453,52779.03125,56238.8984375,56030.60029277514
44016.72595213537,45127.39220002436,42836.08760139293,43696.3515625,43046.546875,43338.39551460277
205399.44574861924,214555.18060933118,217714.21747766374,213042.828125,199570.515625,206505.78258281798
65950.39079313363,64993.41793323109,61036.65086318676,63042.953125,64303.97265625,65032.172488971155
335400.03528435016,295814.49667777197,384403.62858451833,311097.84375,302995.40625,315660.3785354012
68039.80064897766,66263.91820760726,65818.33265265236,65349.734375,65900.4296875,65955.99975356503
131291.43442228457,131474.8894913024,125394.96293969298,132953.578125,132109.828125,137740.20043923982
280171.1439176634,262175.19387269416,282910.97706318775,281467.21875,260100.765625,278941.13745439204
91250.62017033009,89848.94070381549,91785.74360190918,90216.328125,89439.3828125,87898.25025853765
254738.49987609588,233076.56966123995,241075.17424921188,232070.90625,238450.984375,245183.67317855346
55194.517381392034,55829.74877311354,54826.20969548063,56561.34765625,56559.52734375,56043.33702432345
113308.81159889635,109824.40693248915,110274.23679869165,109869.9296875,115001.1484375,112313.08537812468
121072.12536895511,125106.54441397761,125741.11361166509,126849.6015625,123463.5234375,122975.95558606322
101767.86958487952,104407.66697509872,106765.65378644,101734.484375,100842.78125,101272.27553592355
95463.73927797549,91191.49008782514,95327.62447804451,95324.1015625,92219.6484375,95917.83764013887
121869.26223371371,122707.2871144852,124889.37770399477,125395.3828125,116004.5546875,109778.06919454498
103532.59196938774,105280.12048338455,108341.60239587756,104615.203125,107419.6640625,104325.99615916998
109549.42172951749,111318.45204474729,109747.52378010037,112517.7890625,105012.4140625,106251.9139182342
112187.36216782188,114946.95583950331,115963.93756581648,112209.9453125,108302.0859375,105719.96994385256
258668.4804199548,256879.72152255874,227300.79233362645,265790.0,285292.03125,273778.17133257265
76187.18058262656,76414.76220500456,78449.19209677093,77543.390625,76061.2421875,77879.14217916866
126326.94572976249,125994.2856055624,122079.90334452457,123776.09375,129175.59375,132447.5629623606
105564.67733993365,103102.28787040088,102655.31460876475,101794.765625,98848.3828125,98110.12672401586
112958.70427565632,112921.45013414182,114509.50328920946,114203.4453125,115818.6796875,116185.72041096062
355869.85742140224,355110.50660588284,354210.4594620984,355759.875,351269.8125,355715.4512984653
172750.42811052184,174102.8601564011,173780.2149564008,178139.09375,172740.53125,184378.58416091697
