最寄り駅,holdout_ts
129,121256.49350649351
87,115315.38461538461
33,83748.93584905661
248,115647.05882352941
211,114313.55932203389
96,92378.68852459016
198,78926.4705882353
239,83814.81481481482
217,100924.24242424243
185,134268.5185185185
192,109387.5
12,72580.64516129032
33,86042.21621621621
167,140507.14285714287
154,132250.0
144,99653.1914893617
386,134000.0
20,158779.41176470587
113,104465.5172413793
187,232565.21739130435
203,163546.1224489796
36,79971.67630057804
149,68250.68493150685
151,98180.18018018018
224,135536.58536585365
172,208779.74683544305
145,87125.0
299,88865.78947368421
38,129099.793814433
69,108236.84210526316
92,98338.75
65,90888.70967741935
242,94564.17910447762
295,111110.76923076923
32,88429.0780141844
16,110078.31325301205
76,226122.15189873418
16,110078.31325301205
6,157130.0
227,99282.60869565218
315,93428.57142857143
235,239968.53146853147
110,124926.92307692308
151,93546.72897196261
149,67098.68421052632
48,121436.17021276595
83,97535.35353535354
123,139490.0
448,213000.0
143,137155.1724137931
109,95541.37931034483
172,210985.06493506493
61,82170.6798245614
200,111483.54430379746
179,83114.65145228215
330,105750.0
82,107652.17391304347
172,208779.74683544305
240,106032.60869565218
58,123275.80645161291
220,105454.21686746988
379,91083.33333333333
222,103759.63461538461
228,109511.7924528302
3,104295.13157894737
234,73441.32231404958
111,148294.11764705883
13,234764.70588235295
29,88939.2523364486
219,99083.33333333333
66,114096.7032967033
330,107104.6511627907
194,99234.84848484848
74,80701.25
368,87985.29411764706
5,83675.0
158,82098.3606557377
7,89394.5054945055
246,198778.26086956522
81,110063.63636363637
154,134540.54054054053
278,123838.23529411765
369,82090.90909090909
76,205517.2619047619
157,230956.75675675675
355,139222.22222222222
197,166411.76470588235
165,134039.46078431373
120,105342.1052631579
183,136131.57894736843
151,93546.72897196261
146,77855.42
118,118531.8339100346
381,70142.85714285714
7,88536.97916666667
8,141337.80487804877
124,196981.4814814815
48,123801.13636363637
103,92533.81642512078
123,142219.29824561405
185,133540.0
242,89045.16129032258
357,83705.88235294117
281,108163.25203252032
32,87119.92619926199
117,111430.26315789473
33,85867.40959409594
12,74719.51219512195
89,231968.35443037975
70,81976.02339181287
309,111064.6551724138
244,122835.61643835617
52,152596.45390070922
105,87594.8717948718
230,164075.75757575757
190,96792.92929292929
82,104889.83050847458
36,81676.02339181287
277,128860.67415730337
4,86926.31578947368
98,114027.27272727272
105,87594.8717948718
230,164075.75757575757
44,117139.07284768212
8,136157.62711864407
100,93021.42857142857
390,97333.33333333333
136,104506.17283950618
105,87594.8717948718
159,81753.16455696203
28,81572.26277372263
256,169631.25
109,95541.37931034483
345,147647.72727272726
130,109964.28571428571
24,111135.84474885845
221,112932.60869565218
28,84094.57364341085
315,93428.57142857143
293,154193.8775510204
125,106062.5
127,107958.33333333333
50,119494.56521739131
361,98664.89795918367
42,107454.16666666667
141,94764.95726495727
357,83694.44444444444
22,143652.1739130435
54,182029.41176470587
1,118050.0
255,120012.19512195123
39,79889.73684210527
281,106242.01834862385
83,97535.35353535354
219,99878.37837837837
310,82293.6170212766
282,116640.0
144,95786.23853211009
242,89045.16129032258
255,123969.38775510204
137,84533.58778625954
319,88851.92307692308
51,116550.45871559632
3,104295.13157894737
60,95462.5
343,87883.33333333333
11,110929.92125984252
285,116206.4705882353
83,97535.35353535354
117,111542.66666666667
309,107864.66165413534
257,320758.6206896552
366,153541.66666666666
297,140875.75757575757
198,78954.02298850575
145,89646.78899082569
92,98338.75
284,95132.09876543209
174,82836.44859813084
54,189916.66666666666
193,84101.85185185185
399,124983.87096774194
202,82977.03703703704
67,150068.42105263157
24,112329.16666666667
195,81505.6338028169
43,97575.0
179,84012.63362068965
32,87119.92619926199
116,136650.0
115,135852.44318181818
102,188783.33333333334
105,90218.00947867299
403,82375.0
70,82654.38596491228
283,90218.75
3,105820.21428571429
306,116103.44827586207
34,127985.29411764706
59,107133.33333333333
36,81676.02339181287
407,131466.66666666666
396,78375.0
44,118121.9512195122
295,118924.24242424243
73,95483.97435897436
221,109682.60869565218
179,84012.63362068965
166,130594.3396226415
283,85153.84615384616
62,124839.28571428571
171,135825.0
359,71473.68421052632
72,96190.14084507042
221,116869.04761904762
77,117065.26946107784
60,100829.375
213,91791.64835164836
65,89381.3953488372
321,134207.35294117648
160,77647.22222222222
74,81355.69620253165
123,142080.95238095237
287,151490.19607843139
195,81505.6338028169
31,99491.07142857143
234,75112.6050420168
305,129829.6875
235,239968.53146853147
267,339756.75675675675
110,124926.92307692308
113,102235.29411764706
168,93030.13698630137
193,80558.49056603774
26,92750.0
32,87119.92619926199
218,189027.1264367816
28,81976.69172932331
12,72580.64516129032
188,90862.2641509434
106,178873.5632183908
66,114627.56756756757
280,83453.125
32,87981.92771084337
181,100560.0
3,105820.21428571429
307,92377.77777777778
126,109840.98360655738
159,82220.0
102,194486.39455782314
281,111341.63636363637
26,86890.625
161,80570.27027027027
190,102590.90909090909
121,131333.33333333334
31,97370.68965517242
103,93407.21153846153
97,97113.04347826086
60,98038.21656050955
165,136200.25
361,102928.46153846153
61,82742.66816143498
167,144879.4871794872
53,101517.39130434782
219,99083.33333333333
113,104465.5172413793
76,205517.2619047619
75,97828.57142857143
122,130269.90291262136
198,78926.4705882353
48,123801.13636363637
39,79386.89839572193
17,81585.36585365854
281,111970.5172413793
16,108232.55813953489
19,190066.66666666666
218,185473.58024691357
18,83424.24242424243
146,78970.73809523809
167,140445.94594594595
230,164075.75757575757
170,93585.10638297872
94,122718.86
230,168828.57142857142
240,101729.41176470589
220,107773.49397590362
87,114500.0
43,97575.0
299,89373.91304347826
129,123201.25786163523
30,173204.08163265305
49,113231.48148148147
136,104506.17283950618
23,189312.08053691275
32,87895.0177935943
36,80162.79069767441
66,114627.56756756757
297,138174.1935483871
82,104889.83050847458
103,93407.21153846153
425,122833.33333333333
195,81920.48192771085
94,122718.86
118,118871.68458781362
32,87895.0177935943
105,89410.5504587156
82,106700.8547008547
131,110050.0
328,147645.16129032258
165,134039.46078431373
88,75361.44067796611
60,99654.96688741722
111,144865.38461538462
190,97907.60869565218
43,95426.86567164179
61,84225.17316017316
36,80162.79069767441
199,88057.14285714286
181,98090.0
374,127080.60606060606
20,159048.07692307694
118,118534.42028985507
179,85928.3185840708
354,132900.0
49,113231.48148148147
320,81046.28571428571
20,159048.07692307694
117,110610.21897810219
258,96710.90909090909
300,107371.42857142857
366,153541.66666666666
439,147500.0
455,
32,87119.92619926199
286,184250.0
30,158061.22448979592
313,114589.55223880598
174,82836.44859813084
262,83838.46153846153
239,81428.57142857143
6,149451.61290322582
87,115762.22222222222
234,74287.93103448275
260,98192.30769230769
100,93021.42857142857
52,142197.88732394367
79,104115.21739130435
102,194486.39455782314
87,115315.38461538461
299,87335.21126760563
22,143652.1739130435
23,188540.54054054053
38,129099.793814433
349,93069.23076923077
82,104848.62385321101
193,80558.49056603774
92,101360.0
73,98041.93548387097
76,222570.32258064515
32,87895.0177935943
200,110374.15730337078
1,111892.30769230769
39,77926.80412371134
47,84672.97297297297
231,81100.0
77,114647.59036144578
103,92233.48837209302
8,135682.8402366864
168,87131.42857142857
117,108619.31034482758
15,131798.7012987013
28,82613.38582677166
23,195022.22222222222
301,165478.26086956522
153,153165.9090909091
411,95468.75
255,122715.90909090909
437,124166.66666666667
168,93030.13698630137
285,116206.4705882353
79,104223.40425531915
89,231968.35443037975
234,73888.52459016393
141,94764.95726495727
208,97517.24137931035
198,79253.16455696203
33,84329.38518518518
205,112078.94736842105
105,87594.8717948718
419,150600.0
11,109452.23880597015
89,264810.3448275862
48,123801.13636363637
61,82742.66816143498
115,142890.24390243902
23,192891.8918918919
106,184029.7619047619
81,110063.63636363637
157,239754.6875
262,81873.01587301587
290,187142.85714285713
211,119280.30303030302
113,104465.5172413793
415,96666.66666666667
94,124877.64935064936
338,91716.66666666667
404,125352.94117647059
224,124403.47222222222
256,175543.75
53,100362.85714285714
158,80086.20689655172
8,135682.8402366864
77,117065.26946107784
234,73842.85714285714
49,110195.28301886792
66,114018.55670103093
15,131798.7012987013
103,93407.21153846153
170,99857.14285714286
240,101729.41176470589
268,106931.15942028986
98,113537.90322580645
112,157840.9090909091
83,96338.73636363636
215,96849.31506849315
109,92994.11764705883
169,190888.88888888888
265,87108.69565217392
283,85153.84615384616
281,108163.25203252032
358,102478.37837837837
267,339756.75675675675
137,83142.62295081967
82,104848.62385321101
209,100911.76470588235
48,123722.82608695653
233,119500.0
78,119265.11627906977
309,107864.66165413534
49,105232.14285714286
273,215105.76923076922
42,108329.54545454546
29,92309.52380952382
242,94564.17910447762
81,110459.41176470589
73,99683.2298136646
188,97415.6862745098
220,101920.48192771085
94,124877.64935064936
273,198424.5283018868
68,81064.15094339622
85,157290.32258064515
82,106700.8547008547
291,155525.0
237,119950.0
5,78722.22222222222
26,86300.0
358,100881.57894736843
88,73140.55118110236
95,88812.92517006803
280,85109.375
191,71019.23076923077
94,121663.4129032258
150,120936.04651162791
74,80701.25
141,95564.81481481482
7,88274.57627118644
27,136224.1379310345
88,74950.80645161291
18,86685.86956521739
10,101259.25925925926
45,92769.23076923077
169,183166.66666666666
150,116279.56989247311
166,138938.77551020408
159,81753.16455696203
78,119408.76494023904
13,248037.03703703705
131,112898.3870967742
209,100911.76470588235
94,121663.4129032258
66,114018.55670103093
292,89491.66666666667
2,213909.39597315437
313,112895.5223880597
103,92233.48837209302
30,186489.13043478262
125,106062.5
411,95468.75
135,107010.16949152542
70,82704.40251572327
174,82836.44859813084
144,94435.35353535354
346,85375.0
8,136928.99408284025
100,92215.27777777778
284,95132.09876543209
321,136240.57971014493
52,151429.25170068027
70,82704.40251572327
146,76603.73684210527
66,113110.2564102564
69,108236.84210526316
36,79971.67630057804
10,100163.63636363637
272,104433.33333333333
295,114672.30769230769
361,100242.74509803922
172,208155.12820512822
315,94235.29411764706
73,100225.49019607843
110,129176.04938271605
19,190066.66666666666
10,101303.73831775702
33,84120.97454545455
250,185802.63157894736
168,91025.0
255,121372.09302325582
16,110078.31325301205
49,113231.48148148147
2,220064.93506493507
197,166411.76470588235
253,186083.33333333334
52,152596.45390070922
46,183403.37078651684
40,171607.25806451612
185,134268.5185185185
235,239968.53146853147
213,92097.20430107527
2,216596.66666666666
123,142080.95238095237
20,158779.41176470587
33,84120.97454545455
44,119984.07643312102
98,113537.90322580645
10,101259.25925925926
74,83539.47368421052
298,146105.97014925373
4,87772.62773722627
82,104848.62385321101
202,81201.48148148147
115,135852.44318181818
350,165093.22033898305
339,84881.57894736843
78,119265.11627906977
281,106242.01834862385
337,91991.83673469388
33,84329.38518518518
103,92533.81642512078
23,190016.44736842104
76,216625.1572327044
334,180687.5
97,97113.04347826086
17,82400.0
12,72580.64516129032
51,116550.45871559632
323,117692.30769230769
362,183782.60869565216
59,111963.85542168675
88,74951.62601626017
36,80162.79069767441
96,85514.28571428571
15,134552.7027027027
129,118216.12903225806
237,117251.42857142857
235,255612.72727272726
345,142819.1489361702
272,109591.30434782608
284,93884.41558441559
4,87772.62773722627
17,81585.36585365854
281,108163.25203252032
20,159652.38095238095
174,83297.16981132075
113,102235.29411764706
219,94591.8918918919
42,107567.46031746031
225,142331.0810810811
307,94750.0
198,80202.53164556962
24,110513.03317535545
274,115944.44444444444
78,119265.11627906977
78,121770.99236641222
81,112417.72151898734
83,97539.82242990655
361,102928.46153846153
174,84233.33333333333
63,106118.33333333333
268,103640.15151515152
313,113772.72727272728
200,111706.97674418605
101,88700.0
112,154475.38461538462
50,122113.40206185567
131,112898.3870967742
270,83562.5
67,150068.42105263157
39,80602.9255319149
165,136200.25
3,104976.31944444444
60,95462.5
146,77951.87755102041
309,108045.08196721312
83,97535.35353535354
97,94454.2372881356
340,166888.88888888888
11,109452.23880597015
298,133494.3661971831
178,105955.0505050505
242,94471.01449275362
277,138797.8021978022
79,106922.22222222222
22,143652.1739130435
246,198778.26086956522
179,85928.3185840708
246,200843.47826086957
137,83672.8813559322
343,92398.14814814815
38,130721.64948453609
39,78455.18134715025
46,193202.63157894736
94,122396.93055555556
352,87560.0
53,101517.39130434782
37,106677.41935483871
364,78057.14285714286
8,141337.80487804877
20,159048.07692307694
345,139265.95744680852
223,82067.3469387755
257,320156.25
48,121436.17021276595
27,136151.51515151514
244,121468.35443037975
153,153165.9090909091
167,140507.14285714287
281,106242.01834862385
119,96246.84684684685
309,113720.47244094488
98,116001.6806722689
77,112931.36094674557
286,184369.5652173913
350,167359.64912280702
172,208348.4662576687
129,121906.25
15,135846.83544303797
343,89688.67924528301
61,82742.66816143498
14,90045.45454545454
144,94435.35353535354
42,108329.54545454546
33,83748.93584905661
110,129176.04938271605
36,79971.67630057804
218,185473.58024691357
79,106372.72727272728
310,92204.6511627907
3,104295.13157894737
179,85928.3185840708
32,88511.32075471699
166,130822.22222222222
155,96105.26315789473
32,88511.32075471699
129,123201.25786163523
272,108814.58333333333
117,110610.21897810219
198,80202.53164556962
118,119635.76642335767
12,73000.0
139,107809.52380952382
149,69372.22222222222
235,235581.72661870503
93,101022.22222222222
281,111341.63636363637
103,92257.42574257425
15,136514.55696202532
54,186358.49056603774
126,112851.90839694657
78,121712.40601503759
2,213909.39597315437
49,108588.69565217392
97,94762.90322580645
188,87126.41509433962
178,102104.24528301887
65,89381.3953488372
153,153165.9090909091
224,139472.14285714287
46,181698.71794871794
8,136157.62711864407
126,109840.98360655738
114,81415.31746031746
315,94613.63636363637
77,117065.26946107784
8,136928.99408284025
319,89531.25
59,112168.67469879518
192,111794.8717948718
7,89200.0
237,115007.5
117,111430.26315789473
83,97535.35353535354
31,92273.58490566038
215,94800.0
67,149079.78723404257
23,190016.44736842104
187,232565.21739130435
10,103935.18518518518
136,103164.55696202532
256,177914.47368421053
18,87869.23076923077
87,114500.0
184,113630.43478260869
22,148079.8076923077
33,84120.97454545455
310,86745.83333333333
24,109068.84057971014
25,92115.38461538461
317,350200.0
270,83562.5
73,95483.97435897436
7,88274.57627118644
91,101685.92105263157
370,154815.55555555556
321,133139.70588235295
242,94471.01449275362
39,79386.89839572193
23,190016.44736842104
357,82892.85714285714
8,135682.8402366864
115,139910.89285714287
230,164075.75757575757
42,107454.16666666667
11,110225.80645161291
24,113109.17874396135
79,106372.72727272728
95,91217.94871794872
360,193256.41025641025
452,59000.0
159,82220.0
136,103164.55696202532
272,109591.30434782608
396,78375.0
335,96520.68965517242
333,110880.95238095238
36,81676.02339181287
122,130269.90291262136
300,102015.9420289855
277,136019.75308641975
318,171950.0
201,125820.0
73,98041.93548387097
3,104976.31944444444
292,88055.55555555556
167,137532.5
412,158666.66666666666
105,89410.5504587156
307,92377.77777777778
372,157717.39130434784
249,87578.57142857143
65,90132.8125
313,113772.72727272728
174,84914.14141414141
8,136157.62711864407
72,99746.57534246576
297,140875.75757575757
103,92346.07843137255
190,97597.93814432989
97,94762.90322580645
202,84421.9696969697
349,91482.75862068965
66,114096.7032967033
273,198424.5283018868
103,92233.48837209302
38,131016.31067961165
276,75907.14285714286
141,94764.95726495727
1,123025.60975609756
176,149504.0
120,103845.61403508772
112,154475.38461538462
160,81046.15384615384
219,99878.37837837837
268,106931.15942028986
124,225708.69565217392
296,92772.72727272728
337,91012.24489795919
39,80602.9255319149
48,123801.13636363637
98,114027.27272727272
118,118531.8339100346
371,88450.98039215687
21,85466.66666666667
8,136928.99408284025
172,208779.74683544305
66,114082.95454545454
114,79958.79032258065
407,138800.0
215,94800.0
118,120793.79310344828
74,83539.47368421052
340,147000.0
109,91459.34959349594
145,87125.0
102,197692.02898550723
78,121121.39917695473
365,128437.5
97,97113.04347826086
68,81064.15094339622
146,79584.5306122449
281,111970.5172413793
158,81491.93548387097
15,136514.55696202532
2,213909.39597315437
29,92309.52380952382
3,104268.14569536423
211,116369.86301369863
366,153541.66666666666
116,136650.0
123,141985.98130841122
116,138752.67857142858
144,95981.91489361702
213,91931.27659574468
33,84120.97454545455
24,109068.84057971014
151,98180.18018018018
129,121906.25
202,84421.9696969697
211,116798.61111111111
108,93983.45323741007
130,116969.69696969698
67,151092.23300970873
64,112649.12280701754
415,96666.66666666667
46,178504.6511627907
268,102776.92307692308
255,123969.38775510204
225,135988.7323943662
247,112731.70731707317
101,81130.43478260869
73,97640.35087719298
329,105857.14285714286
292,88055.55555555556
94,124877.64935064936
193,83615.09433962264
129,121131.25
377,138021.61290322582
37,108705.88235294117
166,130822.22222222222
46,193202.63157894736
45,95978.26086956522
42,107567.46031746031
42,108329.54545454546
238,74282.75862068965
341,96071.42857142857
8,135682.8402366864
312,119771.875
5,78722.22222222222
78,119265.11627906977
370,159986.84210526315
313,107410.71428571429
262,81873.01587301587
141,89559.82905982906
200,109276.62337662338
193,83615.09433962264
40,166838.52459016393
31,99491.07142857143
130,117455.88235294117
332,227823.5294117647
138,190092.1052631579
292,89500.0
149,69372.22222222222
30,173204.08163265305
122,133058.33333333334
28,81976.69172932331
225,142331.0810810811
21,87576.92307692308
53,101517.39130434782
56,113428.57142857143
103,92533.81642512078
103,93407.21153846153
218,188200.7142857143
203,163546.1224489796
132,165401.4492753623
321,134207.35294117648
179,85928.3185840708
139,109383.33333333333
11,110929.92125984252
256,175543.75
71,116489.09090909091
42,108460.0
81,108247.53086419753
139,112952.5
281,111970.5172413793
29,91125.0
174,82424.24242424243
67,150068.42105263157
33,83748.93584905661
99,170347.10743801654
141,95564.81481481482
201,126666.66666666667
78,119408.76494023904
50,117883.83838383839
219,98183.54430379746
285,114818.94736842105
16,110078.31325301205
240,101729.41176470589
362,179210.52631578947
122,136328.28282828283
359,74937.5
240,105488.37209302325
20,162813.72549019608
361,104081.11111111111
51,116550.45871559632
41,119546.875
29,92309.52380952382
60,95462.5
83,96338.73636363636
244,126357.14285714286
257,308066.6666666667
248,115647.05882352941
16,110078.31325301205
272,109591.30434782608
94,121808.22222222222
343,87883.33333333333
308,117430.55555555556
127,102666.66666666667
272,103943.01075268818
277,136019.75308641975
223,84457.44680851063
328,176424.24242424243
281,106242.01834862385
200,111706.97674418605
285,122284.0579710145
24,111135.84474885845
302,139378.37837837837
269,125717.94871794872
125,96993.93939393939
370,158887.5
154,126955.88235294117
50,117175.92592592593
336,104266.66666666667
304,192700.0
281,111341.63636363637
126,111174.78260869565
297,141700.0
52,142197.88732394367
399,119102.94117647059
211,117435.71428571429
79,105704.0
285,116206.4705882353
249,93606.55737704918
67,149074.25742574257
115,142890.24390243902
184,108166.66666666667
303,94817.39130434782
103,92346.07843137255
15,131798.7012987013
150,118848.83720930232
126,112851.90839694657
32,88429.0780141844
372,157717.39130434784
192,111794.8717948718
188,90862.2641509434
83,97535.35353535354
283,85153.84615384616
7,88536.97916666667
17,81585.36585365854
28,82656.71641791044
168,87131.42857142857
194,99141.79104477612
82,107652.17391304347
349,92525.86206896552
275,115219.29824561403
65,90888.70967741935
157,227200.0
192,109011.62790697675
269,125147.72727272728
73,99683.2298136646
77,114647.59036144578
11,111135.38461538461
190,97597.93814432989
151,98180.18018018018
262,83838.46153846153
91,106485.29411764706
92,101360.0
262,81873.01587301587
129,121256.49350649351
64,114811.47540983607
15,136514.55696202532
158,82627.1186440678
218,195392.4705882353
83,98676.70642201835
297,138174.1935483871
258,92633.33333333333
52,151429.25170068027
213,90251.21951219512
281,106242.01834862385
73,99683.2298136646
22,143652.1739130435
79,105704.0
94,122396.93055555556
227,96961.53846153847
123,142219.29824561405
32,88511.32075471699
1,119609.87654320987
15,132675.33333333334
202,81201.48148148147
198,78954.02298850575
221,116869.04761904762
38,126915.95959595959
162,89381.1320754717
12,72197.67441860466
351,112800.0
68,81093.79310344828
76,205517.2619047619
371,90102.04081632652
279,214266.66666666666
309,111064.6551724138
195,81505.6338028169
246,201176.72413793104
260,98716.21621621621
58,118414.47368421052
168,90824.28571428571
151,93546.72897196261
183,139456.52173913043
285,116206.4705882353
22,143652.1739130435
53,101097.95918367348
260,98716.21621621621
200,110374.15730337078
199,85809.67741935483
75,101500.0
72,98583.33333333333
370,159986.84210526315
225,138219.73684210525
255,123969.38775510204
51,116550.45871559632
287,145964.2857142857
244,126357.14285714286
60,95462.5
61,83147.70386266094
300,106774.32432432432
304,180428.57142857142
370,157668.88888888888
413,135272.72727272726
313,107410.71428571429
245,94500.0
94,122718.86
41,119053.84615384616
50,118296.29629629629
277,138797.8021978022
10,100163.63636363637
117,108619.31034482758
104,143541.66666666666
138,188036.58536585365
57,92276.59574468085
27,134893.9393939394
14,92369.04761904762
271,108047.61904761905
119,94216.52173913043
292,88723.88059701493
132,156354.32098765433
81,110459.41176470589
139,107809.52380952382
117,111430.26315789473
61,84225.17316017316
65,91330.0
114,80167.68595041323
33,86042.21621621621
228,108707.92079207921
230,163176.19047619047
456,
126,110927.64227642276
343,88957.62711864407
68,81857.5
79,106922.22222222222
140,80530.55555555556
286,190836.73469387754
115,142890.24390243902
118,118531.8339100346
89,254795.18072289156
216,150472.97297297296
61,82742.66816143498
97,94454.2372881356
4,86067.26618705037
220,105567.5
293,159000.0
386,140615.38461538462
83,96338.73636363636
256,169631.25
112,154475.38461538462
145,92004.67289719626
113,102847.82608695653
91,103758.07692307692
66,113110.2564102564
221,109420.0
155,96105.26315789473
62,125725.0
145,86764.42307692308
145,92004.67289719626
302,140277.77777777778
244,121468.35443037975
43,89387.09677419355
303,94817.39130434782
29,93620.19230769231
52,142197.88732394367
99,168641.73228346457
52,142197.88732394367
282,122458.33333333333
42,107567.46031746031
241,82840.0
297,140875.75757575757
295,111110.76923076923
362,179210.52631578947
330,103416.66666666667
114,81415.31746031746
179,84012.63362068965
338,89969.69696969698
135,101857.8125
97,96572.26890756302
94,122718.86
17,82517.24137931035
153,142532.97872340426
105,90218.00947867299
143,130767.85714285714
34,125880.95238095238
78,121121.39917695473
176,154278.57142857142
188,87126.41509433962
362,179210.52631578947
220,105567.5
76,208847.5
66,114082.95454545454
99,164969.23076923078
83,95889.22608695652
248,115647.05882352941
331,94916.66666666667
72,95184.93150684932
412,183833.33333333334
7,89394.5054945055
69,103201.6129032258
56,113428.57142857143
246,199109.0909090909
360,189444.44444444444
150,116279.56989247311
58,125126.38888888889
154,132250.0
69,107007.93650793651
203,159010.21276595743
103,92533.81642512078
32,87895.0177935943
14,94237.5
321,136240.57971014493
51,116550.45871559632
75,101885.71428571429
61,82290.04524886877
385,101923.07692307692
36,81868.68131868132
361,100242.74509803922
179,83851.19574468085
39,79889.73684210527
122,133970.09345794393
70,81649.67741935483
118,120793.79310344828
179,84336.68487394958
297,142717.74193548388
342,94777.55102040817
320,78363.75
370,157668.88888888888
167,144879.4871794872
269,122750.0
17,81585.36585365854
234,74287.93103448275
208,103464.28571428571
115,134811.9411764706
286,191867.3469387755
158,80086.20689655172
108,92213.63636363637
343,89688.67924528301
98,116001.6806722689
345,132311.11111111112
105,87594.8717948718
95,91453.125
118,119635.76642335767
53,101517.39130434782
118,120793.79310344828
335,99361.90476190476
61,84225.17316017316
77,114647.59036144578
113,101432.33082706766
248,115647.05882352941
371,88787.03703703704
235,239968.53146853147
161,80570.27027027027
321,132350.0
83,98676.70642201835
129,121131.25
27,136224.1379310345
61,84225.17316017316
126,110927.64227642276
10,101259.25925925926
143,141793.10344827586
174,84233.33333333333
324,155053.57142857142
311,97500.0
107,112336.84210526316
195,80467.53246753247
396,69300.0
313,107410.71428571429
104,132829.26829268291
333,108040.0
179,84336.68487394958
215,96849.31506849315
234,74287.93103448275
121,119969.69696969698
49,112386.91588785047
84,110782.60869565218
103,92257.42574257425
97,96572.26890756302
82,107652.17391304347
11,110843.80165289257
126,110927.64227642276
20,153796.11650485438
95,88812.92517006803
8,136928.99408284025
170,94653.0612244898
198,78926.4705882353
33,84120.97454545455
217,105435.48387096774
136,103119.04761904762
216,145712.12121212122
77,114647.59036144578
15,131798.7012987013
103,93407.21153846153
218,177879.3103448276
29,93620.19230769231
100,85971.8309859155
78,119265.11627906977
321,136240.57971014493
70,82704.40251572327
247,112731.70731707317
236,71812.5
1,119609.87654320987
151,98180.18018018018
219,94591.8918918919
122,132563.63636363635
104,140958.82352941178
68,83130.51948051948
39,79386.89839572193
118,118871.68458781362
52,152596.45390070922
242,94564.17910447762
144,95981.91489361702
94,121663.4129032258
253,188750.0
315,94613.63636363637
42,107454.16666666667
96,88393.10344827586
64,112614.0350877193
217,101133.33333333333
188,87126.41509433962
114,79958.79032258065
195,80184.61538461539
107,112932.29166666667
29,92407.4074074074
185,140233.33333333334
57,88615.0
199,88057.14285714286
102,198160.7142857143
129,121906.25
65,89381.3953488372
99,168641.73228346457
114,80167.68595041323
111,162538.46153846153
318,151354.16666666666
24,110513.03317535545
83,97539.82242990655
130,126283.33333333333
368,87985.29411764706
205,112078.94736842105
123,142080.95238095237
51,121731.62393162394
300,106774.32432432432
338,91716.66666666667
24,111135.84474885845
118,120793.79310344828
38,131016.31067961165
194,101869.23076923077
52,152596.45390070922
106,178873.5632183908
262,83203.125
429,84541.66666666667
15,134552.7027027027
44,116777.77777777778
29,88939.2523364486
230,166585.7142857143
180,69457.14285714286
132,154192.95774647887
97,94454.2372881356
240,101729.41176470589
258,92772.13114754099
105,90673.80952380953
76,205517.2619047619
24,113109.17874396135
82,104848.62385321101
283,88408.33333333333
182,128250.0
118,118871.68458781362
322,76100.0
153,151417.77777777778
216,150486.84210526315
56,115750.0
427,148888.88888888888
153,142532.97872340426
105,90218.00947867299
8,135682.8402366864
247,105369.04761904762
218,195392.4705882353
39,80602.9255319149
70,81649.67741935483
126,109654.86725663717
166,130594.3396226415
51,121352.54237288136
78,121770.99236641222
218,188200.7142857143
202,83036.84210526316
137,83142.62295081967
198,78926.4705882353
338,90847.22222222222
47,83411.42857142857
252,91458.33333333333
179,83851.19574468085
60,98038.21656050955
202,81201.48148148147
138,190092.1052631579
315,94235.29411764706
119,94216.52173913043
33,86042.21621621621
224,127807.38636363637
161,85789.18918918919
231,78716.94915254238
236,73414.28571428571
103,92233.48837209302
126,109654.86725663717
20,162813.72549019608
24,112329.16666666667
314,141436.0
42,108313.8686131387
36,82769.13580246913
113,102847.82608695653
268,106931.15942028986
200,109276.62337662338
44,118121.9512195122
179,83114.65145228215
32,87981.92771084337
268,106931.15942028986
272,104433.33333333333
306,113560.0
23,195022.22222222222
281,111341.63636363637
313,113772.72727272728
122,133058.33333333334
53,100362.85714285714
18,84367.61904761905
30,186489.13043478262
225,135988.7323943662
41,119053.84615384616
250,185802.63157894736
39,79889.73684210527
67,154831.57894736843
1,119609.87654320987
314,141436.0
145,92004.67289719626
282,122458.33333333333
60,100829.375
191,71019.23076923077
53,101097.95918367348
56,115750.0
289,172187.5
179,84012.63362068965
91,106485.29411764706
172,208779.74683544305
312,114303.70370370371
256,171088.6075949367
342,93401.66666666667
211,117435.71428571429
224,139472.14285714287
195,81920.48192771085
362,183782.60869565216
22,141252.77777777778
108,93983.45323741007
229,92375.0
309,108045.08196721312
342,94777.55102040817
149,67098.68421052632
98,116373.64341085272
270,82708.33333333333
211,119280.30303030302
392,195125.0
89,260259.0361445783
137,85479.6875
7,88274.57627118644
46,183403.37078651684
209,98849.31506849315
89,253005.95238095237
94,122396.93055555556
91,103758.07692307692
408,168214.2857142857
191,71019.23076923077
249,93606.55737704918
100,88731.88405797101
98,114027.27272727272
88,74374.58333333333
247,116346.15384615384
228,106957.07070707071
292,88723.88059701493
49,113231.48148148147
24,111135.84474885845
53,101097.95918367348
330,103416.66666666667
230,166585.7142857143
370,158887.5
81,108247.53086419753
186,93570.58823529411
145,92004.67289719626
329,105857.14285714286
15,131798.7012987013
329,96413.79310344828
48,122214.28571428571
293,154193.8775510204
284,93104.81927710843
111,162538.46153846153
17,82517.24137931035
8,141337.80487804877
296,92772.72727272728
201,122205.88235294117
144,95981.91489361702
302,139378.37837837837
14,90045.45454545454
211,116798.61111111111
24,110513.03317535545
115,137253.11764705883
187,257298.50746268657
283,91553.57142857143
