,区町名,平均緯度,平均経度
28977,荒川区西尾久,35.74946484840426,139.7590987819149
28978,板橋区坂下,35.783406048275864,139.6837632551724
28979,練馬区練馬,35.74066751546392,139.6517196701031
28980,世田谷区喜多見,35.63019433156499,139.59578115384613
28981,大田区大森南,35.56414660483871,139.74296537096774
28982,大田区西糀谷,35.55660932126697,139.73333391402716
28983,千代田区九段南,35.69292967567568,139.74500532432432
28984,墨田区東向島,35.723507088709674,139.81803576344086
28985,足立区南花畑,35.79295467353952,139.8196799587629
28986,江東区東砂,35.67707488064516,139.8413501064516
28987,荒川区南千住,35.734233113861386,139.79700889356437
28988,世田谷区若林,35.6465525,139.659832816
28989,品川区東品川,35.617538225,139.74793359166668
28990,世田谷区若林,35.6465525,139.659832816
28991,練馬区大泉学園町,35.766118616470585,139.58718634588234
28992,江戸川区中葛西,35.66447136531365,139.86942405166053
28993,足立区谷中,35.777263248000004,139.83321357600002
28994,江戸川区本一色,35.71860196385542,139.87130328313253
28995,杉並区西荻南,35.70073905633803,139.60291845070424
28996,江戸川区北小岩,35.74192903319502,139.8890732717842
28997,杉並区下高井戸,35.671808148148145,139.6308926925926
28998,目黒区中目黒,35.638708392,139.70128648800002
28999,杉並区永福,35.674994028571426,139.6408514367347
29000,渋谷区幡ヶ谷,,
29001,中央区佃,35.666494313432835,139.78510197014927
29002,大田区中央,35.57747475535168,139.71686396941897
29003,墨田区江東橋,35.6941889,139.81350308181817
29004,足立区扇,35.76500030243903,139.77216048780488
29005,世田谷区上馬,35.63780302843602,139.6630629336493
29006,江東区東陽,35.67007275460123,139.81277257055217
29007,世田谷区千歳台,35.65234759241706,139.6126843364929
29008,荒川区西日暮里,35.733334342261905,139.76996554166666
29009,新宿区水道町,35.70748116666667,139.735776
29010,豊島区雑司が谷,35.72029929090909,139.71832737272726
29011,大田区西六郷,35.549084186234815,139.7072061174089
29012,新宿区上落合,35.71336568571429,139.6876513
29013,葛飾区高砂,35.75069531564245,139.8664044217877
29014,中央区勝どき,35.65801469767442,139.7756038255814
29015,中野区江原町,35.73016340972222,139.67275792361113
29016,葛飾区奥戸,35.732895311572705,139.86349270326411
29017,中野区白鷺,35.7198934117647,139.63483769281046
29018,江東区毛利,35.69151061764706,139.81492088235294
29019,練馬区富士見台,35.73905703787879,139.62266329545454
29020,葛飾区立石,35.74022357567568,139.8481502081081
29021,足立区島根,35.78177294054054,139.79713922162162
29022,杉並区阿佐谷南,35.70232073895583,139.6374481566265
29023,中央区日本橋,35.681474894736844,139.77443047368422
29024,練馬区上石神井,35.72827322821577,139.5924411078838
29025,江戸川区東葛西,35.66345580987654,139.87965365185184
29026,足立区南花畑,35.79295467353952,139.8196799587629
29027,世田谷区新町,35.62991883606557,139.64874513934424
29028,世田谷区三軒茶屋,35.641302125,139.66808945588235
29029,目黒区大橋,35.65329223913044,139.68715023913043
29030,大田区大森北,35.5830005751073,139.73059857081546
29031,板橋区坂下,35.783406048275864,139.6837632551724
29032,港区元麻布,35.654942972972975,139.73011364864865
29033,中央区湊,35.67119433333333,139.77956322222224
29034,中野区中央,35.699806857594936,139.67472656962025
29035,新宿区西落合,35.72311338888888,139.67926030864197
29036,大田区西糀谷,35.55660932126697,139.73333391402716
29037,中央区勝どき,35.65801469767442,139.7756038255814
29038,文京区本駒込,35.730478720306515,139.75202461302683
29039,足立区鹿浜,35.78350812745098,139.75550867973857
29040,豊島区要町,35.73657820382166,139.69265336942675
29041,北区赤羽西,35.77325802390438,139.71541316733067
29042,新宿区下落合,35.719061203125,139.69951096875
29043,港区西麻布,35.65953511016949,139.7230834237288
29044,中央区晴海,35.65501705263158,139.78110080701754
29045,台東区台東,35.70396847593583,139.77876976470588
29046,荒川区東日暮里,35.72946471164021,139.7804912010582
29047,板橋区赤塚,35.77772724401914,139.64361208373205
29048,杉並区清水,35.71400591612903,139.61761691612904
29049,杉並区大宮,35.683776367088605,139.64213129113924
29050,江戸川区江戸川,35.68292524460432,139.89385378597123
29051,板橋区清水町,35.76454665625,139.70670329166668
29052,目黒区下目黒,35.629252174603174,139.7061097142857
29053,足立区関原,35.7681134260355,139.78881166863906
29054,世田谷区桜上水,35.66222064090909,139.63113135
29055,足立区足立,35.76314356147541,139.80814593442622
29056,北区中里,35.73915996,139.75136779000002
29057,杉並区荻窪,35.69783343877551,139.62230553061224
29058,世田谷区太子堂,35.64669895959596,139.66986333838383
29059,中野区中央,35.699806857594936,139.67472656962025
29060,文京区湯島,35.705772045454545,139.7677684848485
29061,中野区若宮,35.718861770833335,139.64532421354167
29062,渋谷区幡ヶ谷,,
29063,足立区青井,35.774205420863304,139.81697783453237
29064,墨田区石原,35.70039937583893,139.8022915838926
29065,杉並区阿佐谷北,35.7097325066313,139.6364803607427
29066,台東区雷門,35.71015166666667,139.79445533333333
29067,中央区銀座,35.67079570053476,139.76622622459894
29068,新宿区高田馬場,35.71208455670103,139.70170924742268
29069,世田谷区瀬田,35.62005486631016,139.6294928181818
29070,世田谷区北沢,35.665339887323945,139.66990734507044
29071,中央区勝どき,35.65801469767442,139.7756038255814
29072,練馬区旭丘,35.7350415106383,139.67646085815602
29073,大田区北千束,35.60823473493976,139.68922953614458
29074,荒川区東尾久,35.7457731007371,139.7703344103194
29075,千代田区麹町,35.68437762711864,139.73802657627118
29076,足立区千住,35.751381024137935,139.8027301551724
29077,練馬区中村南,35.728483621848746,139.6442233445378
29078,品川区南大井,35.59303275,139.734899484375
29079,北区西ヶ原,,
29080,中央区日本橋馬喰町,35.69450732,139.78266116
29081,品川区荏原,35.61497934158416,139.70614284653465
29082,大田区東蒲田,35.56291306944444,139.72851318055555
29083,世田谷区太子堂,35.64669895959596,139.66986333838383
29084,墨田区千歳,35.69065966666667,139.79542314583333
29085,世田谷区赤堤,35.65966750877193,139.64095608421053
29086,練馬区下石神井,35.73215261278195,139.6055512518797
29087,港区西新橋,35.66640103296704,139.7520460989011
29088,江東区大島,35.68987813181818,139.83359025454547
29089,新宿区市谷加賀町,35.696871076923074,139.72937215384616
29090,品川区西五反田,35.62453575,139.7169940084746
29091,文京区千駄木,35.72643004508197,139.7607214098361
29092,世田谷区池尻,35.64997930263158,139.68044961842105
29093,江戸川区鹿骨,35.71111072614108,139.8893492987552
29094,港区三田,35.64691561607143,139.7403255535714
29095,大田区南馬込,35.5877181880597,139.71271670149252
29096,文京区関口,35.71077857471264,139.7287006091954
29097,江東区東雲,35.64391854545455,139.80192947727272
29098,大田区南馬込,35.5877181880597,139.71271670149252
29099,江戸川区北篠崎,35.718534195121954,139.89608197560975
29100,品川区東大井,35.6034468040201,139.73923239698493
29101,港区海岸,35.6458955974026,139.75774355844155
29102,港区三田,35.64691561607143,139.7403255535714
29103,江戸川区中葛西,35.66447136531365,139.86942405166053
29104,世田谷区下馬,35.6366146109589,139.6795852712329
29105,杉並区方南,35.67911829801324,139.66030206622517
29106,中野区東中野,35.70612370813397,139.6843458708134
29107,江東区北砂,35.68075126470588,139.83138545588236
29108,江東区木場,35.670499632183905,139.80544152873563
29109,品川区豊町,35.607751180722886,139.72065539156628
29110,練馬区栄町,35.73872684313725,139.67007433333333
29111,港区麻布十番,35.65491789473684,139.73529666666667
29112,渋谷区西原,35.67336752298851,139.67989481034482
29113,江戸川区上篠崎,35.711183288,139.901324808
29114,江東区富岡,35.6713351875,139.79927202083334
29115,大田区雪谷大塚町,35.59213259259259,139.6789647777778
29116,北区十条仲原,35.76556831404959,139.7201822892562
29117,渋谷区恵比寿,35.645549169811325,139.71672020754718
29118,足立区竹の塚,35.793469483870965,139.79539160573475
29119,品川区西五反田,35.62453575,139.7169940084746
29120,中野区本町,35.694773974193545,139.67355303225807
29121,江戸川区鹿骨,35.71111072614108,139.8893492987552
29122,墨田区向島,35.71530678733032,139.80966780542985
29123,港区芝,35.65013720886076,139.7492232721519
29124,文京区千石,35.72656575257732,139.7405003814433
29125,台東区根岸,35.724878170731714,139.78196192682927
29126,江戸川区中葛西,35.66447136531365,139.86942405166053
29127,葛飾区東四つ木,35.73060809947644,139.84030962827225
29128,江戸川区新堀,35.70448418421053,139.8890502236842
29129,江戸川区東小岩,35.72925756439394,139.8908454280303
29130,荒川区町屋,35.74800838205128,139.7818386923077
29131,世田谷区給田,35.667634023255815,139.59045821511629
29132,港区南麻布,35.650035921052634,139.73007480701753
29133,中野区本町,35.694773974193545,139.67355303225807
29134,江東区東陽,35.67007275460123,139.81277257055217
29135,北区赤羽,35.781687222222224,139.72208978947367
29136,墨田区江東橋,35.6941889,139.81350308181817
29137,江東区富岡,35.6713351875,139.79927202083334
29138,中央区新川,35.675837307692305,139.78269092307693
29139,葛飾区奥戸,35.732895311572705,139.86349270326411
29140,世田谷区松原,35.664017314666665,139.64956852266667
29141,品川区大崎,35.619492155339806,139.7254556893204
29142,世田谷区南烏山,35.669020913934425,139.60423663114753
29143,板橋区稲荷台,35.76150218181818,139.71265386363638
29144,足立区綾瀬,35.76452129084968,139.82532974836602
29145,北区岩淵町,35.78454522222222,139.7236911851852
29146,杉並区上荻,35.707565036585365,139.6111842317073
29147,台東区上野,35.70775065972222,139.77425228472222
29148,墨田区緑,35.694403648854966,139.8033456870229
29149,大田区東蒲田,35.56291306944444,139.72851318055555
29150,世田谷区東玉川,35.59639746212122,139.67604777272726
29151,新宿区市谷加賀町,35.696871076923074,139.72937215384616
29152,江戸川区北小岩,35.74192903319502,139.8890732717842
29153,新宿区市谷甲良町,35.698924,139.72796333333335
29154,中央区築地,35.66646076551724,139.77231440689656
29155,葛飾区立石,35.74022357567568,139.8481502081081
29156,中央区日本橋富沢町,35.6888343125,139.7829493125
29157,板橋区常盤台,35.7615323592233,139.687565315534
29158,中野区白鷺,35.7198934117647,139.63483769281046
29159,中野区江古田,35.72567242857143,139.667030987013
29160,品川区東品川,35.617538225,139.74793359166668
29161,港区西麻布,35.65953511016949,139.7230834237288
29162,葛飾区鎌倉,35.745921278026906,139.87877647085202
29163,目黒区大橋,35.65329223913044,139.68715023913043
29164,中野区上鷺宮,35.73054348404255,139.63124275531916
29165,杉並区梅里,35.696632895238096,139.64659844761906
29166,江東区大島,35.68987813181818,139.83359025454547
29167,世田谷区奥沢,35.60413205607477,139.66964889719628
29168,江戸川区東小松川,35.69339574556213,139.86478698224852
29169,北区東十条,35.76630135714286,139.72819828571429
29170,板橋区四葉,35.77964341891892,139.6523050135135
29171,大田区東雪谷,35.59419215420561,139.69020324766356
29172,大田区中央,35.57747475535168,139.71686396941897
29173,葛飾区小菅,35.75483530201342,139.82271161073825
29174,葛飾区堀切,35.74783753817505,139.82878689944133
29175,葛飾区東立石,35.733916028985504,139.84851214492755
29176,品川区二葉,35.604245147887326,139.72221567605635
29177,中央区新川,35.675837307692305,139.78269092307693
29178,豊島区北大塚,35.73346566346154,139.72830397115385
29179,目黒区大岡山,35.6102840882353,139.68259105882353
29180,品川区東五反田,35.62783345669292,139.7265441102362
29181,中央区入船,35.67182182352941,139.77700470588235
29182,中野区新井,35.71374522018348,139.66538738990826
29183,港区芝,35.65013720886076,139.7492232721519
29184,目黒区東山,35.6476975046729,139.68912709345796
29185,墨田区菊川,35.68875742857143,139.8049263
29186,大田区矢口,35.56316352307692,139.69314711538462
29187,練馬区旭町,35.76976070224719,139.6255936460674
29188,江戸川区南篠崎町,35.69416172580645,139.9036852311828
29189,北区堀船,35.753738580487806,139.7476394
29190,江東区海辺,35.68113541666667,139.81857341666668
29191,練馬区西大泉,35.758711793103444,139.57363819827586
29192,葛飾区東新小岩,35.724630065743945,139.8589288096886
29193,世田谷区三軒茶屋,35.641302125,139.66808945588235
29194,目黒区目黒,35.63444879831933,139.706329394958
29195,板橋区大山東町,35.74911146969697,139.70574496969698
29196,中央区日本橋大伝馬町,35.69030211764706,139.77985070588235
29197,目黒区洗足,35.613096070422536,139.6941082112676
29198,足立区綾瀬,35.76452129084968,139.82532974836602
29199,千代田区鍛冶町,35.69144655555556,139.77175766666667
29200,葛飾区東新小岩,35.724630065743945,139.8589288096886
29201,足立区新田,35.77245281954887,139.74251385714285
29202,新宿区大京町,35.684972527777774,139.71731949999997
29203,中野区上高田,35.71337892877493,139.67487312820515
29204,江戸川区中葛西,35.66447136531365,139.86942405166053
29205,足立区扇,35.76500030243903,139.77216048780488
29206,足立区西綾瀬,35.76408352205882,139.81639602941175
29207,杉並区清水,35.71400591612903,139.61761691612904
29208,品川区旗の台,35.605335515,139.7024667
29209,目黒区柿の木坂,35.62379210084034,139.67577947058822
29210,葛飾区新小岩,35.71654505555556,139.8625762008547
29211,中央区勝どき,35.65801469767442,139.7756038255814
29212,豊島区東池袋,35.729654256,139.720545568
29213,中野区大和町,35.713090595041315,139.64881412396693
29214,豊島区池袋本町,35.742134586956524,139.71307341304347
29215,品川区西五反田,35.62453575,139.7169940084746
29216,足立区弘道,35.76841881651376,139.81457321100916
29217,品川区上大崎,35.634704011764704,139.7189584235294
29218,板橋区徳丸,35.77509759090909,139.6600076604278
29219,江東区大島,35.68987813181818,139.83359025454547
29220,新宿区新宿,35.69278752136752,139.7085749059829
29221,葛飾区金町,35.76596081040892,139.87062570631971
29222,杉並区下高井戸,35.671808148148145,139.6308926925926
29223,文京区白山,35.71962430042919,139.74924892274677
29224,台東区北上野,35.71735871153846,139.78377907692308
29225,中央区勝どき,35.65801469767442,139.7756038255814
29226,港区南青山,35.6657125,139.71934561340206
29227,台東区浅草橋,35.69943721390374,139.78429797326203
29228,杉並区桃井,35.712616915384615,139.6090983153846
29229,葛飾区西水元,35.78762466091954,139.85106940229886
29230,荒川区東日暮里,35.72946471164021,139.7804912010582
29231,文京区大塚,35.722695066115705,139.73125403305784
29232,江戸川区鹿骨,35.71111072614108,139.8893492987552
29233,江戸川区鹿骨,35.71111072614108,139.8893492987552
29234,豊島区千早,35.73451454143647,139.68906184530388
29235,大田区東馬込,35.59614030588235,139.7150844117647
29236,豊島区池袋本町,35.742134586956524,139.71307341304347
29237,港区海岸,35.6458955974026,139.75774355844155
29238,練馬区豊玉北,35.73465581725888,139.6601103502538
29239,世田谷区三宿,35.65096177922078,139.67497597402598
29240,大田区山王,35.58893611162791,139.72342115348837
29241,墨田区向島,35.71530678733032,139.80966780542985
29242,新宿区若松町,35.69990645238096,139.71843266666667
29243,杉並区下高井戸,35.671808148148145,139.6308926925926
29244,豊島区池袋本町,35.742134586956524,139.71307341304347
29245,北区赤羽西,35.77325802390438,139.71541316733067
29246,文京区湯島,35.705772045454545,139.7677684848485
29247,杉並区宮前,35.69311458375635,139.6075439137056
29248,足立区関原,35.7681134260355,139.78881166863906
29249,品川区小山台,35.62375935802469,139.70369761728395
29250,板橋区成増,35.781319025362315,139.63252841304347
29251,新宿区水道町,35.70748116666667,139.735776
29252,墨田区両国,35.69378232407408,139.7938443611111
29253,中央区日本橋浜町,35.68696886065574,139.78825001639345
29254,練馬区西大泉,35.758711793103444,139.57363819827586
29255,足立区舎人,35.811381825301204,139.76964298192772
29256,中央区佃,35.666494313432835,139.78510197014927
29257,中央区湊,35.67119433333333,139.77956322222224
29258,中央区日本橋蛎殻町,35.6827157125,139.78423226249998
29259,港区南麻布,35.650035921052634,139.73007480701753
29260,豊島区巣鴨,35.736094397129186,139.73525256459328
29261,大田区中央,35.57747475535168,139.71686396941897
29262,世田谷区給田,35.667634023255815,139.59045821511629
29263,豊島区南大塚,35.72876722674419,139.7310750872093
29264,中央区湊,35.67119433333333,139.77956322222224
29265,港区芝浦,35.64349457471264,139.75038994252873
29266,品川区旗の台,35.605335515,139.7024667
29267,目黒区下目黒,35.629252174603174,139.7061097142857
29268,新宿区北新宿,35.702807065656565,139.6912288232323
29269,大田区西蒲田,35.566995706521745,139.71220450543478
29270,豊島区池袋,35.73577785654008,139.7072451814346
29271,目黒区五本木,35.635197512048194,139.68699591566266
29272,大田区矢口,35.56316352307692,139.69314711538462
29273,港区芝浦,35.64349457471264,139.75038994252873
29274,豊島区上池袋,35.73820654210527,139.71949981052632
29275,大田区南千束,35.60275364035088,139.68980538596492
29276,杉並区高円寺南,35.70191618881119,139.6522017459207
29277,練馬区栄町,35.73872684313725,139.67007433333333
29278,荒川区南千住,35.734233113861386,139.79700889356437
29279,北区西ケ原,35.74374880064309,139.74034696463022
29280,杉並区高円寺南,35.70191618881119,139.6522017459207
29281,江東区白河,35.68232546391753,139.8038336701031
29282,目黒区碑文谷,35.62196146666667,139.68522864615386
29283,墨田区吾妻橋,35.70912516393443,139.80267070491803
29284,葛飾区東立石,35.733916028985504,139.84851214492755
29285,世田谷区池尻,35.64997930263158,139.68044961842105
29286,北区栄町,35.75032314516129,139.74404811290324
29287,世田谷区大蔵,35.6304103557047,139.61068632214764
29288,江東区亀戸,35.69908682616822,139.82963855140187
29289,渋谷区笹塚,35.675047041666666,139.66695800462963
29290,港区西麻布,35.65953511016949,139.7230834237288
29291,板橋区氷川町,35.753254375,139.70647455357144
29292,江戸川区篠崎町,35.704677439024394,139.9065845121951
29293,港区芝浦,35.64349457471264,139.75038994252873
29294,渋谷区恵比寿,35.645549169811325,139.71672020754718
29295,大田区南馬込,35.5877181880597,139.71271670149252
29296,江戸川区南葛西,35.6497091595092,139.87413206748465
29297,江東区木場,35.670499632183905,139.80544152873563
29298,江東区有明,35.63049190540541,139.79174391891894
29299,江東区南砂,35.673324974576275,139.82951583474576
29300,北区滝野川,35.747387664576806,139.7284035141066
29301,江東区東陽,35.67007275460123,139.81277257055217
29302,中央区,,
29303,葛飾区南水元,35.77696319847328,139.86015572519085
29304,練馬区中村南,35.728483621848746,139.6442233445378
29305,台東区千束,35.72185643827161,139.79314557407406
29306,練馬区高松,35.75215325090909,139.62674901454545
29307,台東区千束,35.72185643827161,139.79314557407406
29308,杉並区高円寺南,35.70191618881119,139.6522017459207
29309,文京区水道,35.70978994736842,139.73858897368422
29310,練馬区東大泉,35.74896325933202,139.5871614950884
29311,板橋区徳丸,35.77509759090909,139.6600076604278
29312,練馬区春日町,35.7520243916914,139.64178638872406
29313,墨田区緑,35.694403648854966,139.8033456870229
29314,文京区千石,35.72656575257732,139.7405003814433
29315,練馬区高松,35.75215325090909,139.62674901454545
29316,杉並区堀ノ内,35.689202665071775,139.65108859808612
29317,台東区谷中,35.72471089565217,139.76687984347828
29318,杉並区高円寺北,35.70761444600939,139.64906865258217
29319,江戸川区南篠崎町,35.69416172580645,139.9036852311828
29320,豊島区南大塚,35.72876722674419,139.7310750872093
29321,大田区池上,35.573447994219656,139.70386069075144
29322,江戸川区松島,35.709132824902724,139.8614235058366
29323,品川区勝島,35.59645431578947,139.74315515789473
29324,品川区西五反田,35.62453575,139.7169940084746
29325,大田区中央,35.57747475535168,139.71686396941897
29326,墨田区亀沢,35.69748499074074,139.8027811388889
29327,新宿区新小川町,35.705781,139.74212849999998
29328,板橋区板橋,35.74989481881533,139.7153727142857
29329,葛飾区青戸,35.749769602122015,139.85453807161804
29330,品川区南品川,35.61171112403101,139.74068359689923
29331,足立区西新井栄町,35.77588191489362,139.7873669361702
29332,目黒区平町,35.61634144927536,139.68005952173914
29333,葛飾区青戸,35.749769602122015,139.85453807161804
29334,墨田区文花,35.70999725773196,139.82399782474226
29335,新宿区大久保,35.7033705,139.7055271547619
29336,豊島区長崎,35.731072870307166,139.68713468600683
29337,葛飾区新小岩,35.71654505555556,139.8625762008547
29338,港区白金台,35.63712588429752,139.72535354545457
29339,足立区扇,35.76500030243903,139.77216048780488
29340,世田谷区赤堤,35.65966750877193,139.64095608421053
29341,江東区平野,35.67779969642857,139.80417075
29342,足立区千住緑町,35.74571272164949,139.79223439175257
29343,板橋区稲荷台,35.76150218181818,139.71265386363638
29344,渋谷区富ヶ谷,,
29345,中央区湊,35.67119433333333,139.77956322222224
29346,中野区大和町,35.713090595041315,139.64881412396693
29347,練馬区貫井,35.740157469534054,139.63142983512543
29348,品川区南大井,35.59303275,139.734899484375
29349,目黒区目黒,35.63444879831933,139.706329394958
29350,江戸川区春江町,35.689759829787235,139.8837225744681
29351,世田谷区玉川田園調布,35.60040502439025,139.6653911707317
29352,千代田区神田錦町,35.69236917857143,139.76257344642858
29353,港区赤坂,35.67148241379311,139.73580251149426
29354,江戸川区東葛西,35.66345580987654,139.87965365185184
29355,足立区本木南町,35.76228865853658,139.78228
29356,港区芝,35.65013720886076,139.7492232721519
29357,杉並区久我山,35.68775557198444,139.5986309766537
29358,江戸川区西瑞江,35.685048966292136,139.88641341573032
29359,品川区東五反田,35.62783345669292,139.7265441102362
29360,中央区晴海,35.65501705263158,139.78110080701754
29361,豊島区南長崎,35.72693259786477,139.68561460142348
29362,足立区南花畑,35.79295467353952,139.8196799587629
29363,練馬区大泉町,35.76355828297873,139.60048394468083
29364,品川区南大井,35.59303275,139.734899484375
29365,荒川区荒川,35.73825735062612,139.78120987298746
29366,港区麻布十番,35.65491789473684,139.73529666666667
29367,中野区本町,35.694773974193545,139.67355303225807
29368,中野区野方,35.71676863253012,139.65493565361444
29369,練馬区大泉学園町,35.766118616470585,139.58718634588234
29370,板橋区双葉町,35.75829025675676,139.70006745945946
29371,大田区田園調布,35.59360871022727,139.6666614346591
29372,世田谷区駒沢,35.63076275124378,139.65650289054727
29373,世田谷区桜丘,35.64321874042553,139.62495038297874
29374,練馬区豊玉北,35.73465581725888,139.6601103502538
29375,豊島区雑司が谷,35.72029929090909,139.71832737272726
29376,港区海岸,35.6458955974026,139.75774355844155
29377,品川区荏原,35.61497934158416,139.70614284653465
29378,江戸川区一之江町,35.68329991304348,139.87316069565216
29379,世田谷区奥沢,35.60413205607477,139.66964889719628
29380,中央区勝どき,35.65801469767442,139.7756038255814
29381,中央区晴海,35.65501705263158,139.78110080701754
29382,練馬区谷原,35.75312141836735,139.61468936734693
29383,豊島区西池袋,35.729155765,139.70477799
29384,荒川区荒川,35.73825735062612,139.78120987298746
29385,世田谷区駒沢,35.63076275124378,139.65650289054727
29386,豊島区南大塚,35.72876722674419,139.7310750872093
29387,荒川区西尾久,35.74946484840426,139.7590987819149
29388,北区滝野川,35.747387664576806,139.7284035141066
29389,世田谷区砧,35.639426150000006,139.61244094687498
29390,品川区南大井,35.59303275,139.734899484375
29391,目黒区大橋,35.65329223913044,139.68715023913043
29392,台東区三筋,35.70483118,139.78629383999998
29393,台東区三ノ輪,35.72859076923077,139.79310213461537
29394,墨田区八広,35.7218642560241,139.82709907530122
29395,新宿区高田馬場,35.71208455670103,139.70170924742268
29396,世田谷区喜多見,35.63019433156499,139.59578115384613
29397,練馬区豊玉北,35.73465581725888,139.6601103502538
29398,世田谷区祖師谷,35.64872988643533,139.6066249022082
29399,世田谷区南烏山,35.669020913934425,139.60423663114753
29400,千代田区内神田,35.691073741573035,139.76789330337078
29401,目黒区三田,35.640046647058824,139.7121335490196
29402,品川区南品川,35.61171112403101,139.74068359689923
29403,豊島区池袋本町,35.742134586956524,139.71307341304347
29404,目黒区中町,35.63243269672131,139.6956285819672
29405,葛飾区立石,35.74022357567568,139.8481502081081
29406,港区海岸,35.6458955974026,139.75774355844155
29407,江戸川区松島,35.709132824902724,139.8614235058366
29408,葛飾区東四つ木,35.73060809947644,139.84030962827225
29409,大田区田園調布南,35.58073862162162,139.67531502702704
29410,世田谷区祖師谷,35.64872988643533,139.6066249022082
29411,大田区東矢口,35.56420099253732,139.70440562686568
29412,世田谷区北沢,35.665339887323945,139.66990734507044
29413,豊島区池袋本町,35.742134586956524,139.71307341304347
29414,豊島区南大塚,35.72876722674419,139.7310750872093
29415,品川区戸越,35.61192286666667,139.71796480555557
29416,練馬区中村北,35.73556513483146,139.64189521348314
29417,中野区野方,35.71676863253012,139.65493565361444
29418,豊島区目白,35.72323405487805,139.70338046341462
29419,大田区多摩川,35.56064412173913,139.7002573826087
29420,江東区亀戸,35.69908682616822,139.82963855140187
29421,江戸川区春江町,35.689759829787235,139.8837225744681
29422,江戸川区北小岩,35.74192903319502,139.8890732717842
29423,足立区扇,35.76500030243903,139.77216048780488
29424,板橋区蓮根,35.783442785714286,139.67689324107144
29425,中央区佃,35.666494313432835,139.78510197014927
29426,文京区本郷,35.70808842758621,139.7586618689655
29427,中央区日本橋人形町,35.685700885416665,139.78356170833334
29428,文京区千駄木,35.72643004508197,139.7607214098361
29429,練馬区関町南,35.72038951973684,139.5806827368421
29430,墨田区京島,35.71498825568182,139.82175048863635
29431,目黒区上目黒,35.64262920353982,139.69356706637168
29432,足立区伊興,35.79473173856209,139.78377109150327
29433,大田区仲六郷,35.54941842523365,139.7130391448598
29434,中央区日本橋馬喰町,35.69450732,139.78266116
29435,江戸川区西葛西,35.66468399489796,139.85862126020407
29436,世田谷区新町,35.62991883606557,139.64874513934424
29437,港区高輪,35.634412721854304,139.73507931125826
29438,世田谷区弦巻,35.63670903896104,139.6465011904762
29439,渋谷区広尾,35.65158690384615,139.7172277403846
29440,練馬区北町,35.76469635806452,139.65620346129032
29441,品川区東品川,35.617538225,139.74793359166668
29442,新宿区余丁町,35.69645372,139.71583816
29443,品川区荏原,35.61497934158416,139.70614284653465
29444,渋谷区広尾,35.65158690384615,139.7172277403846
29445,世田谷区尾山台,35.60215853846154,139.65476232967032
29446,練馬区南田中,35.73533834782609,139.61538989440993
29447,江戸川区江戸川,35.68292524460432,139.89385378597123
29448,千代田区平河町,35.68128693333333,139.74052803333333
29449,荒川区西日暮里,35.733334342261905,139.76996554166666
29450,江東区木場,35.670499632183905,139.80544152873563
29451,荒川区南千住,35.734233113861386,139.79700889356437
29452,台東区松が谷,35.715188,139.78723096296295
29453,北区西ケ原,35.74374880064309,139.74034696463022
29454,豊島区池袋,35.73577785654008,139.7072451814346
29455,葛飾区新宿,35.76214429816514,139.86102285779816
29456,中央区晴海,35.65501705263158,139.78110080701754
29457,大田区南馬込,35.5877181880597,139.71271670149252
29458,板橋区徳丸,35.77509759090909,139.6600076604278
29459,板橋区氷川町,35.753254375,139.70647455357144
29460,中央区月島,35.6626835546875,139.7818590625
29461,品川区西品川,35.613134230769234,139.72723313461535
29462,練馬区石神井町,35.74372405053192,139.60360669414894
29463,江東区牡丹,35.66936504545455,139.79728536363635
29464,世田谷区深沢,35.620130444078946,139.6549469769737
29465,葛飾区東水元,35.78504816393443,139.86722314754098
29466,港区南青山,35.6657125,139.71934561340206
29467,大田区東雪谷,35.59419215420561,139.69020324766356
29468,豊島区雑司が谷,35.72029929090909,139.71832737272726
29469,港区三田,35.64691561607143,139.7403255535714
29470,杉並区阿佐谷北,35.7097325066313,139.6364803607427
29471,台東区三筋,35.70483118,139.78629383999998
29472,中野区上高田,35.71337892877493,139.67487312820515
29473,江東区大島,35.68987813181818,139.83359025454547
29474,世田谷区経堂,35.64971812851405,139.6319009879518
29475,目黒区柿の木坂,35.62379210084034,139.67577947058822
29476,世田谷区北烏山,35.676578560090704,139.59718113151928
29477,渋谷区恵比寿,35.645549169811325,139.71672020754718
29478,世田谷区三軒茶屋,35.641302125,139.66808945588235
29479,豊島区池袋,35.73577785654008,139.7072451814346
29480,世田谷区成城,35.64267359615384,139.59736740934065
29481,台東区三筋,35.70483118,139.78629383999998
29482,目黒区碑文谷,35.62196146666667,139.68522864615386
29483,世田谷区奥沢,35.60413205607477,139.66964889719628
29484,江戸川区西小松川町,35.699241678571425,139.86327198214286
29485,文京区小日向,35.713626114583334,139.7357421875
29486,中野区中野,35.70547124848485,139.66919654848485
29487,足立区島根,35.78177294054054,139.79713922162162
29488,北区王子,35.76014320197044,139.73687896059113
29489,豊島区池袋,35.73577785654008,139.7072451814346
29490,豊島区長崎,35.731072870307166,139.68713468600683
29491,品川区戸越,35.61192286666667,139.71796480555557
29492,杉並区阿佐谷南,35.70232073895583,139.6374481566265
29493,杉並区荻窪,35.69783343877551,139.62230553061224
29494,足立区綾瀬,35.76452129084968,139.82532974836602
29495,墨田区石原,35.70039937583893,139.8022915838926
